,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.loudness_incr,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
321,321,74.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5000000208333342,106.5,0.3538205921649933,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.3538205921649933,1.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,62.0,12.0
322,322,59.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666944444455,107.0,0.35548171401023865,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.35548171401023865,1.6666666666666665,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
323,323,62.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333680555568,107.5,0.3571428656578064,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.3571428656578064,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
324,324,52.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,108.0,0.35880398750305176,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.35880398750305176,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,52.0,19.0
325,325,71.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,108.0,0.35880398750305176,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.35880398750305176,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,52.0,19.0
326,326,61.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,108.5,0.3604651093482971,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.3604651093482971,0.41666666666666663,1.5833333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,61.0,8.0
327,327,69.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,108.5,0.3604651093482971,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.3604651093482971,0.41666666666666663,1.5833333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,61.0,8.0
328,328,57.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,109.0,0.3621262311935425,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.3621262311935425,0.8333333333333333,1.1666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,57.0,21.0
329,329,78.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,109.0,0.3621262311935425,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.3621262311935425,0.8333333333333333,1.1666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,57.0,21.0
330,330,61.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,109.5,0.36378738284111023,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.36378738284111023,1.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,61.0,15.0
331,331,76.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,109.5,0.36378738284111023,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.36378738284111023,1.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,61.0,15.0
332,332,57.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,110.0,0.3654485046863556,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.3654485046863556,1.6666666666666665,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
333,333,61.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,110.5,0.36710962653160095,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.36710962653160095,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
334,334,52.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,111.0,0.3687707781791687,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.3687707781791687,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,52.0,19.0
335,335,71.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,111.0,0.3687707781791687,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.3687707781791687,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,52.0,19.0
336,336,61.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,111.5,0.37043190002441406,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.37043190002441406,0.41666666666666663,1.5833333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,61.0,8.0
337,337,69.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,111.5,0.37043190002441406,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.37043190002441406,0.41666666666666663,1.5833333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,61.0,8.0
338,338,57.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112.0,0.3720930218696594,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.3720930218696594,0.8333333333333333,1.1666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,57.0,24.0
339,339,81.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112.0,0.3720930218696594,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.3720930218696594,0.8333333333333333,1.1666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,57.0,24.0
340,340,61.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112.5,0.3737541437149048,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.3737541437149048,1.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,61.0,18.0
341,341,79.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112.5,0.3737541437149048,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.3737541437149048,1.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,61.0,18.0
342,342,57.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,113.0,0.37541529536247253,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.37541529536247253,1.6666666666666665,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
343,343,61.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,113.5,0.3770764172077179,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.3770764172077179,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
344,344,50.0,0.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114.0,0.37873753905296326,0.3937007874015748,0.15500031000062,0.06102374409473228,0.37873753905296326,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,79.0,50.0,29.0
345,345,57.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114.0,0.37873753905296326,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.37873753905296326,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,79.0,50.0,29.0
346,346,62.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114.0,0.37873753905296326,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.37873753905296326,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,79.0,50.0,29.0
347,347,79.0,0.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114.0,0.37873753905296326,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.37873753905296326,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,79.0,50.0,29.0
348,348,78.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114.5,0.3803986608982086,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.3803986608982086,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
349,349,76.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115.0,0.38205981254577637,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.38205981254577637,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
350,350,74.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115.5,0.38372093439102173,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.38372093439102173,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
351,351,73.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,116.0,0.3853820562362671,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.3853820562362671,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
352,352,71.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,116.5,0.38704317808151245,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.38704317808151245,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
353,353,49.0,0.0,0.75,3,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,117.0,0.3887043297290802,0.3858267716535433,0.14886229772459544,0.05743505975200927,0.3887043297290802,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,49.0,27.0
354,354,76.0,0.0,0.75,3,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,117.0,0.3887043297290802,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.3887043297290802,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,49.0,27.0
355,355,50.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,117.75,0.39119601249694824,0.3937007874015748,0.15500031000062,0.06102374409473228,0.39119601249694824,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,78.0,50.0,28.0
356,356,74.0,0.75,0.0,3,1.0,0.25,0.0,1.0,4.0,1.0,0.0,1.0,0.0,117.75,0.39119601249694824,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.39119601249694824,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,78.0,50.0,28.0
357,357,76.0,0.75,0.0,3,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,117.75,0.39119601249694824,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.39119601249694824,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,78.0,50.0,28.0
358,358,76.0,0.75,0.0,3,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,117.75,0.39119601249694824,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.39119601249694824,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,78.0,50.0,28.0
359,359,78.0,0.75,0.25,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,117.75,0.39119601249694824,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.39119601249694824,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,78.0,50.0,28.0
360,360,78.0,0.75,0.0,3,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,117.75,0.39119601249694824,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.39119601249694824,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,78.0,50.0,28.0
361,361,52.0,1.0,2.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,118.0,0.3920265734195709,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.3920265734195709,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,69.0,52.0,17.0
362,362,61.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,118.0,0.3920265734195709,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.3920265734195709,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,69.0,52.0,17.0
363,363,69.0,1.0,1.0,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,118.0,0.3920265734195709,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.3920265734195709,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,69.0,52.0,17.0
364,364,59.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,119.0,0.39534884691238403,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.39534884691238403,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,68.0,59.0,9.0
365,365,68.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,119.0,0.39534884691238403,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.39534884691238403,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,68.0,59.0,9.0
366,366,57.0,0.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120.0,0.39867109060287476,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.39867109060287476,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,76.0,57.0,19.0
367,367,69.0,0.0,0.0,3,1.0,0.5,0.0,1.0,2.0,1.0,1.0,0.0,0.0,120.0,0.39867109060287476,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.39867109060287476,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,76.0,57.0,19.0
368,368,73.0,0.0,0.0,3,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,120.0,0.39867109060287476,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.39867109060287476,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,76.0,57.0,19.0
369,369,76.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120.0,0.39867109060287476,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.39867109060287476,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,76.0,57.0,19.0
370,370,61.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120.5,0.4003322124481201,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.4003322124481201,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
371,371,64.0,1.0,0.5,3,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,121.0,0.40199336409568787,0.5039370078740157,0.25395250790501583,0.127976066975756,0.40199336409568787,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,64.0,12.0
372,372,76.0,1.0,2.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,121.0,0.40199336409568787,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.40199336409568787,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,64.0,12.0
373,373,61.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,121.5,0.4036544859409332,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.4036544859409332,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
374,374,59.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,122.0,0.4053156077861786,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.4053156077861786,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
375,375,57.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,122.5,0.40697672963142395,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.40697672963142395,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
376,376,56.0,0.0,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123.0,0.4086378812789917,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.4086378812789917,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,56.0,20.0
377,377,76.0,0.0,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123.0,0.4086378812789917,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.4086378812789917,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,56.0,20.0
378,378,74.0,0.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123.25,0.4094684422016144,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.4094684422016144,0.3333333333333333,1.6666666666666665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
379,379,57.0,0.5,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123.5,0.41029900312423706,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.41029900312423706,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,73.0,57.0,16.0
380,380,73.0,0.5,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123.5,0.41029900312423706,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.41029900312423706,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,73.0,57.0,16.0
381,381,71.0,0.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123.75,0.41112956404685974,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.41112956404685974,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
