,nid,pitch,onset,duration,ts,label,articulation_feature.staccato,articulation_feature.staccatissimo,duration_feature.duration,fermata_feature.fermata,grace_feature.grace_note,grace_feature.n_grace,grace_feature.grace_pos,loudness_direction_feature.f,loudness_direction_feature.p,loudness_direction_feature.fp,metrical_feature.metrical_4_4_0,metrical_feature.metrical_4_4_weak,metrical_feature.metrical_4_4_1,metrical_feature.metrical_4_4_2,metrical_feature.metrical_4_4_3,metrical_strength_feature.beat_phase,metrical_strength_feature.metrical_strength_downbeat,metrical_strength_feature.metrical_strength_secondary,metrical_strength_feature.metrical_strength_weak,onset_feature.onset,onset_feature.score_position,polynomial_pitch_feature.pitch,relative_score_position_feature.score_position,slur_feature.slur_incr,slur_feature.slur_decr,tempo_direction_feature.allegro,time_signature_feature.time_signature_num_1,time_signature_feature.time_signature_num_2,time_signature_feature.time_signature_num_3,time_signature_feature.time_signature_num_4,time_signature_feature.time_signature_num_5,time_signature_feature.time_signature_num_6,time_signature_feature.time_signature_num_7,time_signature_feature.time_signature_num_8,time_signature_feature.time_signature_num_9,time_signature_feature.time_signature_num_10,time_signature_feature.time_signature_num_11,time_signature_feature.time_signature_num_12,time_signature_feature.time_signature_num_other,time_signature_feature.time_signature_den_1,time_signature_feature.time_signature_den_2,time_signature_feature.time_signature_den_4,time_signature_feature.time_signature_den_8,time_signature_feature.time_signature_den_16,time_signature_feature.time_signature_den_other,vertical_neighbor_feature.n_total,vertical_neighbor_feature.n_above,vertical_neighbor_feature.n_below,vertical_neighbor_feature.highest_pitch,vertical_neighbor_feature.lowest_pitch,vertical_neighbor_feature.pitch_range
1338,1338,64.0,3.5,0.5,4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,263.5,0.3302004933357239,0.5039370078740157,0.3302004933357239,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,60.0,4.0
1339,1339,68.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,264.0,0.3308270573616028,0.5354330708661418,0.3308270573616028,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,68.0,1.0
1340,1340,69.0,0.0,0.5,4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,264.0,0.3308270573616028,0.5433070866141733,0.3308270573616028,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,68.0,1.0
1341,1341,71.0,0.5,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,264.5,0.3314536213874817,0.5590551181102362,0.3314536213874817,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,71.0,1.0
1342,1342,72.0,0.5,0.5,4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,264.5,0.3314536213874817,0.5669291338582677,0.3314536213874817,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,71.0,1.0
1343,1343,75.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,265.0,0.332080215215683,0.5905511811023622,0.332080215215683,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,75.0,1.0
1344,1344,76.0,1.0,0.5,4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,265.0,0.332080215215683,0.5984251968503937,0.332080215215683,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,75.0,1.0
1345,1345,80.0,1.5,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,265.5,0.3327067792415619,0.6299212598425197,0.3327067792415619,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,80.0,1.0
1346,1346,81.0,1.5,0.5,4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,265.5,0.3327067792415619,0.6377952755905512,0.3327067792415619,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,80.0,1.0
1347,1347,83.0,2.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,266.0,0.3333333432674408,0.6535433070866141,0.3333333432674408,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,83.0,1.0
1348,1348,84.0,2.0,0.5,4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,266.0,0.3333333432674408,0.6614173228346457,0.3333333432674408,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,83.0,1.0
1349,1349,80.0,2.5,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,266.5,0.3339599072933197,0.6299212598425197,0.3339599072933197,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,80.0,1.0
1350,1350,81.0,2.5,0.5,4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,266.5,0.3339599072933197,0.6377952755905512,0.3339599072933197,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,80.0,1.0
1351,1351,75.0,3.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,267.0,0.3345864713191986,0.5905511811023622,0.3345864713191986,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,75.0,1.0
1352,1352,76.0,3.0,0.5,4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,267.0,0.3345864713191986,0.5984251968503937,0.3345864713191986,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,75.0,1.0
1353,1353,71.0,3.5,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,267.5,0.3352130353450775,0.5590551181102362,0.3352130353450775,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,71.0,1.0
1354,1354,72.0,3.5,0.5,4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,267.5,0.3352130353450775,0.5669291338582677,0.3352130353450775,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,71.0,1.0
1355,1355,50.0,0.0,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,268.0,0.3358395993709564,0.3937007874015748,0.3358395993709564,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,74.0,50.0,24.0
1356,1356,71.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,268.0,0.3358395993709564,0.5590551181102362,0.3358395993709564,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,74.0,50.0,24.0
1357,1357,72.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,268.0,0.3358395993709564,0.5669291338582677,0.3358395993709564,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,74.0,50.0,24.0
1358,1358,74.0,0.0,1.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,268.0,0.3358395993709564,0.5826771653543307,0.3358395993709564,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,74.0,50.0,24.0
1359,1359,59.0,0.25,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,268.25,0.3361528813838959,0.4645669291338583,0.3361528813838959,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1360,1360,55.0,0.5,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,268.5,0.3364661633968353,0.4330708661417323,0.3364661633968353,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
1361,1361,59.0,0.75,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,268.75,0.3367794454097748,0.4645669291338583,0.3367794454097748,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1362,1362,50.0,1.0,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,269.0,0.33709272742271423,0.3937007874015748,0.33709272742271423,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,50.0,22.0
1363,1363,72.0,1.0,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,269.0,0.33709272742271423,0.5669291338582677,0.33709272742271423,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,50.0,22.0
1364,1364,59.0,1.25,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,269.25,0.3374060094356537,0.4645669291338583,0.3374060094356537,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,59.0,12.0
1365,1365,71.0,1.25,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,269.25,0.3374060094356537,0.5590551181102362,0.3374060094356537,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,59.0,12.0
1366,1366,55.0,1.5,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,269.5,0.33771929144859314,0.4330708661417323,0.33771929144859314,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,55.0,14.0
1367,1367,69.0,1.5,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,269.5,0.33771929144859314,0.5433070866141733,0.33771929144859314,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,55.0,14.0
1368,1368,59.0,1.75,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,269.75,0.3380325734615326,0.4645669291338583,0.3380325734615326,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,59.0,8.0
1369,1369,67.0,1.75,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,269.75,0.3380325734615326,0.5275590551181102,0.3380325734615326,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,59.0,8.0
1370,1370,50.0,2.0,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,270.0,0.33834585547447205,0.3937007874015748,0.33834585547447205,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,50.0,19.0
1371,1371,69.0,2.0,2.0,4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,270.0,0.33834585547447205,0.5433070866141733,0.33834585547447205,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,50.0,19.0
1372,1372,60.0,2.25,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,270.25,0.3386591374874115,0.47244094488188976,0.3386591374874115,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1373,1373,54.0,2.5,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,270.5,0.33897241950035095,0.4251968503937008,0.33897241950035095,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0
1374,1374,60.0,2.75,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,270.75,0.3392857015132904,0.47244094488188976,0.3392857015132904,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1375,1375,50.0,3.0,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,271.0,0.33959898352622986,0.3937007874015748,0.33959898352622986,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
1376,1376,60.0,3.25,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,271.25,0.3399122953414917,0.47244094488188976,0.3399122953414917,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1377,1377,54.0,3.5,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,271.5,0.34022557735443115,0.4251968503937008,0.34022557735443115,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0
1378,1378,60.0,3.75,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,271.75,0.3405388593673706,0.47244094488188976,0.3405388593673706,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1379,1379,55.0,0.0,0.25,4,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,272.0,0.34085214138031006,0.4330708661417323,0.34085214138031006,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,55.0,12.0
1380,1380,67.0,0.0,0.5,4,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,272.0,0.34085214138031006,0.5275590551181102,0.34085214138031006,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,55.0,12.0
1381,1381,62.0,0.25,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,272.25,0.3411654233932495,0.4881889763779528,0.3411654233932495,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1382,1382,59.0,0.5,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,272.5,0.34147870540618896,0.4645669291338583,0.34147870540618896,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,59.0,20.0
1383,1383,79.0,0.5,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,272.5,0.34147870540618896,0.6220472440944882,0.34147870540618896,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,59.0,20.0
1384,1384,62.0,0.75,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,272.75,0.3417919874191284,0.4881889763779528,0.3417919874191284,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,62.0,17.0
1385,1385,79.0,0.75,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,272.75,0.3417919874191284,0.6220472440944882,0.3417919874191284,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,62.0,17.0
1386,1386,55.0,1.0,0.5,4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,273.0,0.34210526943206787,0.4330708661417323,0.34210526943206787,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,55.0,24.0
1387,1387,79.0,1.0,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,273.0,0.34210526943206787,0.6220472440944882,0.34210526943206787,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,55.0,24.0
1388,1388,74.0,1.25,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,273.25,0.3424185514450073,0.5826771653543307,0.3424185514450073,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1389,1389,71.0,1.5,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,273.5,0.3427318334579468,0.5590551181102362,0.3427318334579468,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
1390,1390,67.0,1.75,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,273.75,0.34304511547088623,0.5275590551181102,0.34304511547088623,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1391,1391,54.0,2.0,0.25,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,274.0,0.3433583974838257,0.4251968503937008,0.3433583974838257,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,54.0,15.0
