,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.pp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.presto,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
410,410,75,0.0,2.0,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114.0,0.2261904776096344,0.5905511811023622,0.348750697501395,0.20595513631972145,0.2261904776096344,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
411,411,60,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114.5,0.227182537317276,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.227182537317276,0.125,1.875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,60.0,9.0
412,412,69,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114.5,0.227182537317276,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.227182537317276,0.125,1.875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,60.0,9.0
413,413,59,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115.0,0.2281745970249176,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.2281745970249176,0.39285714285714285,1.6071428571428572,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,59.0,12.0
414,414,71,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115.0,0.2281745970249176,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2281745970249176,0.39285714285714285,1.6071428571428572,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,59.0,12.0
415,415,57,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115.5,0.2291666716337204,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.2291666716337204,0.6607142857142857,1.3392857142857144,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,57.0,15.0
416,416,72,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115.5,0.2291666716337204,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.2291666716337204,0.6607142857142857,1.3392857142857144,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,57.0,15.0
417,417,55,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,116.0,0.230158731341362,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.230158731341362,0.9285714285714286,1.0714285714285714,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,76.0,55.0,21.0
418,418,71,0.0,2.0,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,116.0,0.230158731341362,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.230158731341362,0.9285714285714286,1.0714285714285714,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,55.0,21.0
419,419,76,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,116.0,0.230158731341362,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.230158731341362,0.9285714285714286,1.0714285714285714,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,76.0,55.0,21.0
420,420,54,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,116.5,0.2311507910490036,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.2311507910490036,1.1964285714285714,0.8035714285714286,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,54.0,24.0
421,421,78,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,116.5,0.2311507910490036,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.2311507910490036,1.1964285714285714,0.8035714285714286,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,54.0,24.0
422,422,52,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,117.0,0.2321428507566452,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.2321428507566452,1.4642857142857142,0.5357142857142858,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,52.0,27.0
423,423,79,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,117.0,0.2321428507566452,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.2321428507566452,1.4642857142857142,0.5357142857142858,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,52.0,27.0
424,424,55,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,117.5,0.233134925365448,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.233134925365448,1.7321428571428572,0.2678571428571429,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,55.0,21.0
425,425,76,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,117.5,0.233134925365448,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.233134925365448,1.7321428571428572,0.2678571428571429,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,55.0,21.0
426,426,57,0.0,0.5,2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,118.0,0.2341269850730896,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.2341269850730896,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,84.0,57.0,27.0
427,427,76,0.0,2.0,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,118.0,0.2341269850730896,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.2341269850730896,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,84.0,57.0,27.0
428,428,84,0.0,1.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,118.0,0.2341269850730896,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.2341269850730896,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,84.0,57.0,27.0
429,429,45,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,118.5,0.2351190447807312,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.2351190447807312,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0
430,430,57,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,119.0,0.2361111044883728,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.2361111044883728,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
431,431,59,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,119.5,0.2371031790971756,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.2371031790971756,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,59.0,24.0
432,432,83,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,119.5,0.2371031790971756,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.2371031790971756,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0,59.0,24.0
433,433,60,0.0,0.5,2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,0.2380952388048172,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.2380952388048172,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,60.0,21.0
434,434,76,0.0,2.0,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,0.2380952388048172,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.2380952388048172,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,60.0,21.0
435,435,81,0.0,1.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,0.2380952388048172,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.2380952388048172,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,60.0,21.0
436,436,48,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.5,0.2390872985124588,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.2390872985124588,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0
437,437,60,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,121.0,0.2400793582201004,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.2400793582201004,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
438,438,59,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,121.5,0.2410714328289032,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.2410714328289032,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,59.0,20.0
439,439,79,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,121.5,0.2410714328289032,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.2410714328289032,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,59.0,20.0
440,440,57,0.0,0.5,2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,122.0,0.2420634925365448,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.2420634925365448,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,78.0,57.0,21.0
441,441,72,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,122.0,0.2420634925365448,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.2420634925365448,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,78.0,57.0,21.0
442,442,78,0.0,1.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,122.0,0.2420634925365448,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.2420634925365448,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,78.0,57.0,21.0
443,443,45,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,122.5,0.2430555522441864,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.2430555522441864,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0
444,444,57,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,123.0,0.244047611951828,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.244047611951828,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
445,445,58,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,123.5,0.2450396865606308,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.2450396865606308,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,76.0,58.0,18.0
446,446,73,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,123.5,0.2450396865606308,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.2450396865606308,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,58.0,18.0
447,447,76,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,123.5,0.2450396865606308,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.2450396865606308,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,76.0,58.0,18.0
448,448,59,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124.0,0.2460317462682724,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.2460317462682724,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,76.0,59.0,17.0
449,449,71,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124.0,0.2460317462682724,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2460317462682724,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,76.0,59.0,17.0
450,450,75,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124.0,0.2460317462682724,0.5905511811023622,0.348750697501395,0.20595513631972145,0.2460317462682724,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,76.0,59.0,17.0
451,451,76,0.0,0.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,124.0,0.2460317462682724,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.2460317462682724,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,76.0,59.0,17.0
452,452,73,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,125.0,0.2480158656835556,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.2480158656835556,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
453,453,71,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,125.5,0.2490079402923584,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2490079402923584,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
454,454,43,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,126.0,0.25,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.25,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,55.0,43.0,12.0
455,455,55,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,126.0,0.25,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.25,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,43.0,12.0
456,456,71,0.5,1.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,126.5,0.2509920597076416,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2509920597076416,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,71.0,71.0,0.0
457,457,71,0.5,0.5,2,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,126.5,0.2509920597076416,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2509920597076416,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,71.0,71.0,0.0
458,458,76,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,127.0,0.2519841194152832,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.2519841194152832,0.8333333333333333,1.1666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
459,459,42,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,127.5,0.2529761791229248,0.33070866141732286,0.10936821873643747,0.0361690172199242,0.2529761791229248,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,75.0,42.0,33.0
460,460,54,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,127.5,0.2529761791229248,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.2529761791229248,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,75.0,42.0,33.0
461,461,75,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,127.5,0.2529761791229248,0.5905511811023622,0.348750697501395,0.20595513631972145,0.2529761791229248,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,75.0,42.0,33.0
462,462,40,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,128.0,0.2539682686328888,0.31496062992125984,0.0992001984003968,0.03124415697650293,0.2539682686328888,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,52.0,40.0,12.0
463,463,52,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,128.0,0.2539682686328888,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.2539682686328888,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,52.0,40.0,12.0
464,464,71,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,128.5,0.2549603283405304,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2549603283405304,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,71.0,71.0,0.0
465,465,71,0.5,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,128.5,0.2549603283405304,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2549603283405304,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,71.0,71.0,0.0
466,466,79,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,129.0,0.255952388048172,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.255952388048172,0.8333333333333333,1.1666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
467,467,39,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,129.5,0.2569444477558136,0.30708661417322836,0.09430218860437721,0.028958939807643396,0.2569444477558136,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,78.0,39.0,39.0
468,468,51,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,129.5,0.2569444477558136,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.2569444477558136,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,78.0,39.0,39.0
469,469,78,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,129.5,0.2569444477558136,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.2569444477558136,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,78.0,39.0,39.0
470,470,40,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,130.0,0.2579365074634552,0.31496062992125984,0.0992001984003968,0.03124415697650293,0.2579365074634552,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,52.0,40.0,12.0
