,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.mf,loudness_direction_basis.fp,loudness_direction_basis.sf,loudness_direction_basis.loudness_incr,loudness_direction_basis.pp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
651,651,71.0,0.0,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,0.2943143844604492,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2943143844604492,1.35,0.65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,71.0,8.0
652,652,79.0,0.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,0.2943143844604492,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.2943143844604492,1.35,0.65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,71.0,8.0
653,653,79.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.25,0.295150488615036,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.295150488615036,1.875,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
654,654,66.0,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.5,0.2959866225719452,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.2959866225719452,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
655,655,74.0,0.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.625,0.2964046895503998,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2964046895503998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
656,656,66.0,0.75,0.25,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909228650187,0.0,88.75,0.29682275652885437,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.29682275652885437,0.09090909090909091,0.9090909090909091,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,66.0,15.0
657,657,81.0,0.75,0.125,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909228650187,0.0,88.75,0.29682275652885437,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.29682275652885437,0.09090909090909091,0.9090909090909091,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,66.0,15.0
658,658,74.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818457300375,0.0,88.875,0.2972407937049866,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2972407937049866,0.18181818181818182,0.8181818181818181,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
659,659,67.0,1.0,0.25,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2727272768595056,0.0,89.0,0.29765886068344116,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.29765886068344116,0.2727272727272727,0.7272727272727273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,67.0,16.0
660,660,83.0,1.0,0.125,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2727272768595056,0.0,89.0,0.29765886068344116,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.29765886068344116,0.2727272727272727,0.7272727272727273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0,67.0,16.0
661,661,74.0,1.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3636363691460075,0.0,89.125,0.29807692766189575,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.29807692766189575,0.36363636363636365,0.6363636363636364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
662,662,67.0,1.25,0.25,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.45454546143250935,0.0,89.25,0.29849499464035034,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.29849499464035034,0.4545454545454546,0.5454545454545454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,67.0,16.0
663,663,83.0,1.25,0.125,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.45454546143250935,0.0,89.25,0.29849499464035034,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.29849499464035034,0.4545454545454546,0.5454545454545454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0,67.0,16.0
664,664,74.0,1.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5454545537190112,0.0,89.375,0.29891303181648254,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.29891303181648254,0.5454545454545454,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
665,665,69.0,1.5,0.25,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6363636460055131,0.0,89.5,0.29933109879493713,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.29933109879493713,0.6363636363636364,0.36363636363636365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,69.0,15.0
666,666,84.0,1.5,0.125,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6363636460055131,0.0,89.5,0.29933109879493713,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.29933109879493713,0.6363636363636364,0.36363636363636365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,69.0,15.0
667,667,74.0,1.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.727272738292015,0.0,89.625,0.2997491657733917,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2997491657733917,0.7272727272727273,0.2727272727272727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
668,668,69.0,1.75,0.25,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8181818305785168,0.0,89.75,0.3001672327518463,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.3001672327518463,0.8181818181818182,0.18181818181818177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,69.0,15.0
669,669,84.0,1.75,0.125,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8181818305785168,0.0,89.75,0.3001672327518463,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.3001672327518463,0.8181818181818182,0.18181818181818177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,69.0,15.0
670,670,74.0,1.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9090909228650187,0.0,89.875,0.3005852699279785,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.3005852699279785,0.9090909090909092,0.09090909090909083,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
671,671,71.0,0.0,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,90.0,0.3010033369064331,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.3010033369064331,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,71.0,15.0
672,672,86.0,0.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,90.0,0.3010033369064331,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.3010033369064331,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,71.0,15.0
673,673,83.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,90.25,0.3018394708633423,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.3018394708633423,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
674,674,79.0,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,90.5,0.3026755750179291,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.3026755750179291,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
675,675,83.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,90.75,0.30351170897483826,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.30351170897483826,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
676,676,74.0,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,91.0,0.30434781312942505,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.30434781312942505,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
677,677,79.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,91.25,0.30518394708633423,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.30518394708633423,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
678,678,71.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,91.5,0.3060200810432434,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.3060200810432434,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
679,679,74.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,91.75,0.3068561851978302,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.3068561851978302,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
680,680,69.0,0.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,0.3076923191547394,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.3076923191547394,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
681,681,76.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.25,0.30852842330932617,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.30852842330932617,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
682,682,48.0,0.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.5,0.30936455726623535,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.30936455726623535,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,74.0,48.0,26.0
683,683,52.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.5,0.30936455726623535,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.30936455726623535,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,74.0,48.0,26.0
684,684,57.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.5,0.30936455726623535,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.30936455726623535,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,74.0,48.0,26.0
685,685,72.0,0.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.5,0.30936455726623535,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.30936455726623535,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,74.0,48.0,26.0
686,686,74.0,0.5,0.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.5,0.30936455726623535,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.30936455726623535,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,74.0,48.0,26.0
687,687,71.0,0.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.75,0.31020066142082214,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.31020066142082214,0.6666666666666666,1.3333333333333335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
688,688,69.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.875,0.31061872839927673,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.31061872839927673,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
689,689,50.0,1.0,1.0,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.0,0.3110367953777313,0.3937007874015748,0.15500031000062,0.06102374409473228,0.3110367953777313,1.3333333333333333,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,67.0,50.0,17.0
690,690,55.0,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.0,0.3110367953777313,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.3110367953777313,1.3333333333333333,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,67.0,50.0,17.0
691,691,59.0,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.0,0.3110367953777313,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.3110367953777313,1.3333333333333333,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,67.0,50.0,17.0
692,692,67.0,1.0,0.5,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.0,0.3110367953777313,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.3110367953777313,1.3333333333333333,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,67.0,50.0,17.0
693,693,57.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.5,0.3127090334892273,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.3127090334892273,1.1666666666666665,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,66.0,57.0,9.0
694,694,60.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.5,0.3127090334892273,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.3127090334892273,1.1666666666666665,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,66.0,57.0,9.0
695,695,66.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.5,0.3127090334892273,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.3127090334892273,1.1666666666666665,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,66.0,57.0,9.0
696,696,55.0,0.0,0.25,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.31438127160072327,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.31438127160072327,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,55.0,12.0
697,697,67.0,0.0,0.5,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.31438127160072327,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.31438127160072327,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,55.0,12.0
698,698,59.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.25,0.31521740555763245,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.31521740555763245,0.125,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
699,699,62.0,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,0.31605350971221924,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.31605350971221924,0.25,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
700,700,79.0,0.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.625,0.31647157669067383,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.31647157669067383,0.3125,1.6875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
701,701,59.0,0.75,0.25,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.75,0.3168896436691284,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.3168896436691284,0.46590909090909094,1.5340909090909092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,59.0,22.0
702,702,81.0,0.75,0.125,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.75,0.3168896436691284,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.3168896436691284,0.46590909090909094,1.5340909090909092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,59.0,22.0
703,703,79.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.875,0.3173076808452606,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.3173076808452606,0.6193181818181819,1.3806818181818181,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
704,704,55.0,1.0,0.25,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.3177257478237152,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.3177257478237152,0.7727272727272727,1.2272727272727273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,55.0,21.0
705,705,76.0,1.0,0.125,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.3177257478237152,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.3177257478237152,0.7727272727272727,1.2272727272727273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,55.0,21.0
706,706,79.0,1.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.125,0.3181438148021698,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.3181438148021698,0.9261363636363636,1.0738636363636362,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
