,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.fp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
333,333,81.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.25,0.16645728051662445,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.16645728051662445,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
334,334,80.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.5,0.1670854240655899,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.1670854240655899,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
335,335,77.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.75,0.16771356761455536,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.16771356761455536,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
336,336,76.0,3.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,0.1683417111635208,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.1683417111635208,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
337,337,74.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.25,0.16896985471248627,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.16896985471248627,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
338,338,52.0,3.5,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.5,0.16959798336029053,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.16959798336029053,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,52.0,20.0
339,339,56.0,3.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.5,0.16959798336029053,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.16959798336029053,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,52.0,20.0
340,340,72.0,3.5,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.5,0.16959798336029053,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.16959798336029053,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,52.0,20.0
341,341,71.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.75,0.17022612690925598,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.17022612690925598,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
342,342,45.0,0.0,1.0,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.0,0.17085427045822144,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.17085427045822144,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,45.0,29.0
343,343,57.0,0.0,1.0,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.0,0.17085427045822144,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.17085427045822144,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,45.0,29.0
344,344,74.0,0.0,0.25,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.0,0.17085427045822144,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.17085427045822144,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,45.0,29.0
345,345,72.0,0.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.25,0.1714824140071869,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.1714824140071869,0.125,0.875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
346,346,71.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.5,0.17211055755615234,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.17211055755615234,0.25,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
347,347,72.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.75,0.1727386862039566,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.1727386862039566,0.375,0.625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
348,348,71.0,1.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.0,0.17336682975292206,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.17336682975292206,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
349,349,72.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.25,0.1739949733018875,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.1739949733018875,0.625,0.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
350,350,74.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.5,0.17462311685085297,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.17462311685085297,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
351,351,72.0,1.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.75,0.17525126039981842,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.17525126039981842,0.875,0.125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
352,352,71.0,2.0,0.0,4,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,70.0,0.17587940394878387,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.17587940394878387,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,71.0,1.0
353,353,72.0,2.0,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,0.17587940394878387,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.17587940394878387,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,71.0,1.0
354,354,71.0,3.0,0.0,4,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,71.0,0.1783919632434845,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.1783919632434845,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,71.0,1.0
355,355,72.0,3.0,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.0,0.1783919632434845,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.1783919632434845,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,71.0,1.0
356,356,69.0,0.0,0.0,4,1.0,2.25,0.0,1.0,3.0,1.0,1.0,0.0,0.0,72.0,0.18090452253818512,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.18090452253818512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,81.0,69.0,12.0
357,357,72.0,0.0,0.0,4,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,72.0,0.18090452253818512,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.18090452253818512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,81.0,69.0,12.0
358,358,78.0,0.0,0.0,4,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,72.0,0.18090452253818512,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.18090452253818512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,81.0,69.0,12.0
359,359,81.0,0.0,2.25,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,0.18090452253818512,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.18090452253818512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,81.0,69.0,12.0
360,360,38.0,0.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.25,0.18153266608715057,0.2992125984251969,0.08952817905635811,0.0267879590877292,0.18153266608715057,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0
361,361,42.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.5,0.18216080963611603,0.33070866141732286,0.10936821873643747,0.0361690172199242,0.18216080963611603,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0
362,362,45.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.75,0.1827889382839203,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.1827889382839203,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0
363,363,50.0,1.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.0,0.18341708183288574,0.3937007874015748,0.15500031000062,0.06102374409473228,0.18341708183288574,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
364,364,54.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.25,0.1840452253818512,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.1840452253818512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0
365,365,57.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.5,0.18467336893081665,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.18467336893081665,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
366,366,62.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.75,0.1853015124797821,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.1853015124797821,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
367,367,50.0,2.0,1.0,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,0.18592964112758636,0.3937007874015748,0.15500031000062,0.06102374409473228,0.18592964112758636,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
368,368,79.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.25,0.18655778467655182,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.18655778467655182,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
369,369,78.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.5,0.18718592822551727,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.18718592822551727,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
370,370,76.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.75,0.18781407177448273,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.18781407177448273,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
371,371,74.0,3.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,0.18844221532344818,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.18844221532344818,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
372,372,72.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.25,0.18907035887241364,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.18907035887241364,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
373,373,50.0,3.5,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.5,0.1896984875202179,0.3937007874015748,0.15500031000062,0.06102374409473228,0.1896984875202179,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,71.0,50.0,21.0
374,374,54.0,3.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.5,0.1896984875202179,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.1896984875202179,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,71.0,50.0,21.0
375,375,71.0,3.5,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.5,0.1896984875202179,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.1896984875202179,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,71.0,50.0,21.0
376,376,69.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.75,0.19032663106918335,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.19032663106918335,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
377,377,55.0,0.0,0.25,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.0,0.1909547746181488,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.1909547746181488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,55.0,16.0
378,378,71.0,0.0,1.0,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.0,0.1909547746181488,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.1909547746181488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,55.0,16.0
379,379,67.0,0.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.25,0.19158291816711426,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.19158291816711426,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
380,380,66.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.5,0.1922110617160797,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.1922110617160797,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
381,381,67.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.75,0.19283919036388397,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.19283919036388397,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
382,382,59.0,1.0,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.0,0.19346733391284943,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.19346733391284943,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,59.0,15.0
383,383,74.0,1.0,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.0,0.19346733391284943,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.19346733391284943,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,59.0,15.0
384,384,67.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.25,0.19409547746181488,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.19409547746181488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
385,385,66.0,1.5,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.5,0.19472362101078033,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.19472362101078033,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,66.0,8.0
386,386,74.0,1.5,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.5,0.19472362101078033,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.19472362101078033,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,66.0,8.0
387,387,67.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.75,0.1953517645597458,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.1953517645597458,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
388,388,60.0,2.0,0.25,4,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.0,0.19597989320755005,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.19597989320755005,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,60.0,16.0
389,389,76.0,2.0,0.75,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.0,0.19597989320755005,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.19597989320755005,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,60.0,16.0
390,390,67.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.25,0.1966080367565155,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.1966080367565155,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
391,391,66.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.5,0.19723618030548096,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.19723618030548096,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
392,392,67.0,2.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.75,0.1978643238544464,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.1978643238544464,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,67.0,11.0
393,393,78.0,2.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.75,0.1978643238544464,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.1978643238544464,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,67.0,11.0
394,394,60.0,3.0,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.0,0.19849246740341187,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.19849246740341187,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,60.0,21.0
