,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.adagio,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
263,263,43.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,54.25,0.24436937272548676,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.24436937272548676,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0
264,264,55.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,54.5,0.2454954981803894,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.2454954981803894,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
265,265,55.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,54.75,0.24662162363529205,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.24662162363529205,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
266,266,55.0,3.0,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,55.0,0.2477477490901947,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.2477477490901947,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,55.0,19.0
267,267,71.0,3.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,55.0,0.2477477490901947,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2477477490901947,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,55.0,19.0
268,268,74.0,3.0,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,55.0,0.2477477490901947,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2477477490901947,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,55.0,19.0
269,269,53.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,55.25,0.24887387454509735,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.24887387454509735,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
270,270,51.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,55.5,0.25,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0
271,271,50.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,55.75,0.25112614035606384,0.3937007874015748,0.15500031000062,0.06102374409473228,0.25112614035606384,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
272,272,48.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,56.0,0.2522522509098053,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.2522522509098053,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0
273,273,75.0,0.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,56.25,0.25337839126586914,0.5905511811023622,0.348750697501395,0.20595513631972145,0.25337839126586914,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
274,274,72.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,56.5,0.2545045018196106,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.2545045018196106,0.14285714285714285,0.8571428571428572,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
275,275,68.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,56.75,0.25563064217567444,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.25563064217567444,0.2857142857142857,0.7142857142857143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
276,276,67.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,57.0,0.2567567527294159,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.2567567527294159,0.42857142857142855,0.5714285714285714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
277,277,60.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,57.25,0.25788289308547974,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.25788289308547974,0.5714285714285714,0.4285714285714286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,63.0,60.0,3.0
278,278,63.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,57.25,0.25788289308547974,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.25788289308547974,0.5714285714285714,0.4285714285714286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,60.0,3.0
279,279,60.0,1.5,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,57.5,0.2590090036392212,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.2590090036392212,0.7142857142857142,0.2857142857142858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,66.0,60.0,6.0
280,280,63.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,57.5,0.2590090036392212,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.2590090036392212,0.7142857142857142,0.2857142857142858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,66.0,60.0,6.0
281,281,66.0,1.5,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,57.5,0.2590090036392212,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.2590090036392212,0.7142857142857142,0.2857142857142858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,66.0,60.0,6.0
282,282,60.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,57.75,0.26013514399528503,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.26013514399528503,0.8571428571428571,0.1428571428571429,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,63.0,60.0,3.0
283,283,63.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,57.75,0.26013514399528503,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.26013514399528503,0.8571428571428571,0.1428571428571429,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,60.0,3.0
284,284,58.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,58.0,0.2612612545490265,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.2612612545490265,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,62.0,58.0,4.0
285,285,62.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,58.0,0.2612612545490265,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.2612612545490265,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0,58.0,4.0
286,286,82.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,58.25,0.26238739490509033,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.26238739490509033,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
287,287,79.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,58.5,0.2635135054588318,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.2635135054588318,0.14285714285714285,0.8571428571428572,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
288,288,75.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,58.75,0.26463964581489563,0.5905511811023622,0.348750697501395,0.20595513631972145,0.26463964581489563,0.2857142857142857,0.7142857142857143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
289,289,74.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,59.0,0.2657657563686371,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2657657563686371,0.42857142857142855,0.5714285714285714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
290,290,64.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,59.25,0.2668918967247009,0.5039370078740157,0.25395250790501583,0.127976066975756,0.2668918967247009,0.5714285714285714,0.4285714285714286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,64.0,3.0
291,291,67.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,59.25,0.2668918967247009,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.2668918967247009,0.5714285714285714,0.4285714285714286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,64.0,3.0
292,292,64.0,3.5,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,59.5,0.2680180072784424,0.5039370078740157,0.25395250790501583,0.127976066975756,0.2680180072784424,0.7142857142857142,0.2857142857142858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,73.0,64.0,9.0
293,293,67.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,59.5,0.2680180072784424,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.2680180072784424,0.7142857142857142,0.2857142857142858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,73.0,64.0,9.0
294,294,73.0,3.5,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,59.5,0.2680180072784424,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.2680180072784424,0.7142857142857142,0.2857142857142858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,73.0,64.0,9.0
295,295,64.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,59.75,0.2691441476345062,0.5039370078740157,0.25395250790501583,0.127976066975756,0.2691441476345062,0.8571428571428571,0.1428571428571429,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,64.0,3.0
296,296,67.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,59.75,0.2691441476345062,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.2691441476345062,0.8571428571428571,0.1428571428571429,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,64.0,3.0
297,297,62.0,0.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,60.0,0.2702702581882477,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.2702702581882477,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,66.0,62.0,4.0
298,298,66.0,0.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,60.0,0.2702702581882477,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.2702702581882477,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,66.0,62.0,4.0
299,299,74.0,0.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,60.25,0.2713963985443115,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2713963985443115,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
300,300,63.0,0.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,60.5,0.272522509098053,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.272522509098053,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
301,301,67.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,60.75,0.2736486494541168,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.2736486494541168,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,67.0,3.0
302,302,70.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,60.75,0.2736486494541168,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.2736486494541168,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,67.0,3.0
303,303,60.0,1.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,61.0,0.2747747600078583,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.2747747600078583,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
304,304,69.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,61.25,0.2759009003639221,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.2759009003639221,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,69.0,3.0
305,305,72.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,61.25,0.2759009003639221,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.2759009003639221,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,69.0,3.0
306,306,62.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,61.5,0.27702704071998596,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.27702704071998596,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
307,307,66.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,61.75,0.2781531512737274,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.2781531512737274,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,66.0,3.0
308,308,69.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,61.75,0.2781531512737274,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.2781531512737274,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,66.0,3.0
309,309,55.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,62.0,0.27927929162979126,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.27927929162979126,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
310,310,67.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,62.25,0.2804054021835327,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.2804054021835327,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
311,311,69.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,62.5,0.28153154253959656,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.28153154253959656,0.14285714285714285,0.8571428571428572,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
312,312,71.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,62.75,0.282657653093338,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.282657653093338,0.2857142857142857,0.7142857142857143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
313,313,69.0,3.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,63.0,0.28378379344940186,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.28378379344940186,0.42857142857142855,0.5714285714285714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,69.0,3.0
314,314,72.0,3.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,63.0,0.28378379344940186,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.28378379344940186,0.42857142857142855,0.5714285714285714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,69.0,3.0
315,315,71.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,63.25,0.2849099040031433,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2849099040031433,0.5714285714285714,0.4285714285714286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,71.0,3.0
316,316,74.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,63.25,0.2849099040031433,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2849099040031433,0.5714285714285714,0.4285714285714286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,71.0,3.0
317,317,72.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,63.5,0.28603604435920715,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.28603604435920715,0.7142857142857142,0.2857142857142858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,72.0,3.0
318,318,75.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,63.5,0.28603604435920715,0.5905511811023622,0.348750697501395,0.20595513631972145,0.28603604435920715,0.7142857142857142,0.2857142857142858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,72.0,3.0
319,319,74.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,63.75,0.2871621549129486,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2871621549129486,0.8571428571428571,0.1428571428571429,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,74.0,3.0
320,320,77.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,63.75,0.2871621549129486,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.2871621549129486,0.8571428571428571,0.1428571428571429,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,74.0,3.0
321,321,60.0,0.0,0.25,4,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0.28828829526901245,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.28828829526901245,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,60.0,19.0
322,322,76.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0.28828829526901245,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.28828829526901245,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,79.0,60.0,19.0
323,323,79.0,0.0,1.0,4,0.0,0.25,0.0,0.0,0.0,0.0,64.0,0.28828829526901245,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.28828829526901245,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,79.0,60.0,19.0
324,324,67.0,0.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,64.25,0.2894144058227539,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.2894144058227539,0.125,0.875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,67.0,3.0
325,325,70.0,0.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,64.25,0.2894144058227539,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.2894144058227539,0.125,0.875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,67.0,3.0
326,326,67.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,64.5,0.29054054617881775,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.29054054617881775,0.25,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,67.0,3.0
