,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.dolce,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.loudness_incr,loudness_direction_basis.sf,loudness_direction_basis.pp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
303,303,53.0,1.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.75,0.33202099800109863,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.33202099800109863,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
304,304,53.0,2.0,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,0.3333333432674408,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.3333333432674408,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,53.0,17.0
305,305,61.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,0.3333333432674408,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.3333333432674408,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,70.0,53.0,17.0
306,306,70.0,2.0,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,0.3333333432674408,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.3333333432674408,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,53.0,17.0
307,307,53.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.25,0.33464565873146057,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.33464565873146057,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
308,308,53.0,2.5,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.5,0.33595800399780273,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.33595800399780273,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,64.0,53.0,11.0
309,309,55.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.5,0.33595800399780273,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.33595800399780273,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,64.0,53.0,11.0
310,310,64.0,2.5,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.5,0.33595800399780273,0.5039370078740157,0.25395250790501583,0.127976066975756,0.33595800399780273,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,64.0,53.0,11.0
311,311,53.0,2.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.75,0.3372703492641449,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.3372703492641449,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
312,312,41.0,0.0,0.25,3,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,0.3385826647281647,0.3228346456692913,0.10422220844441689,0.03364653973402435,0.3385826647281647,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,65.0,41.0,24.0
313,313,56.0,0.0,1.5,3,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,0.3385826647281647,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.3385826647281647,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,65.0,41.0,24.0
314,314,65.0,0.0,1.5,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,0.3385826647281647,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.3385826647281647,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,65.0,41.0,24.0
315,315,53.0,0.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.25,0.33989500999450684,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.33989500999450684,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
316,316,53.0,0.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.5,0.341207355260849,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.341207355260849,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
317,317,53.0,0.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.75,0.3425196707248688,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.3425196707248688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
318,318,53.0,1.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,0.34383201599121094,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.34383201599121094,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
319,319,53.0,1.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.25,0.3451443612575531,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.3451443612575531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
320,320,53.0,1.5,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.5,0.34645670652389526,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.34645670652389526,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,53.0,19.0
321,321,68.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.5,0.34645670652389526,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.34645670652389526,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,53.0,19.0
322,322,72.0,1.5,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.5,0.34645670652389526,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.34645670652389526,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,53.0,19.0
323,323,53.0,1.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.75,0.34776902198791504,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.34776902198791504,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
324,324,53.0,2.0,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,0.3490813672542572,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.3490813672542572,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,53.0,19.0
325,325,68.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,0.3490813672542572,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.3490813672542572,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,53.0,19.0
326,326,72.0,2.0,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,0.3490813672542572,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.3490813672542572,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,53.0,19.0
327,327,53.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.25,0.35039371252059937,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.35039371252059937,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
328,328,53.0,2.5,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.5,0.35170602798461914,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.35170602798461914,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,53.0,19.0
329,329,68.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.5,0.35170602798461914,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.35170602798461914,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,53.0,19.0
330,330,72.0,2.5,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.5,0.35170602798461914,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.35170602798461914,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,53.0,19.0
331,331,53.0,2.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.75,0.3530183732509613,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.3530183732509613,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
332,332,40.0,0.0,0.25,3,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,0.35433071851730347,0.31496062992125984,0.0992001984003968,0.03124415697650293,0.35433071851730347,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,40.0,32.0
333,333,67.0,0.0,3.0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,0.35433071851730347,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.35433071851730347,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,40.0,32.0
334,334,72.0,0.0,1.5,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,0.35433071851730347,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.35433071851730347,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,40.0,32.0
335,335,52.0,0.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.25,0.35564303398132324,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.35564303398132324,0.08333333333333333,0.9166666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
336,336,52.0,0.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.5,0.3569553792476654,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.3569553792476654,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
337,337,52.0,0.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.75,0.35826772451400757,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.35826772451400757,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
338,338,52.0,1.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,0.35958003997802734,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.35958003997802734,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
339,339,52.0,1.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.25,0.3608923852443695,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.3608923852443695,0.41666666666666663,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
340,340,52.0,1.5,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.5,0.36220473051071167,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.36220473051071167,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,73.0,52.0,21.0
341,341,73.0,1.5,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.5,0.36220473051071167,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.36220473051071167,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,73.0,52.0,21.0
342,342,52.0,1.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.75,0.36351704597473145,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.36351704597473145,0.5833333333333333,0.41666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
343,343,52.0,2.0,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,0.3648293912410736,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.3648293912410736,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,52.0,20.0
344,344,72.0,2.0,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,0.3648293912410736,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.3648293912410736,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,52.0,20.0
345,345,52.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.25,0.36614173650741577,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.36614173650741577,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
346,346,52.0,2.5,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.5,0.36745408177375793,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.36745408177375793,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,52.0,18.0
347,347,70.0,2.5,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.5,0.36745408177375793,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.36745408177375793,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,52.0,18.0
348,348,52.0,2.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.75,0.3687663972377777,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.3687663972377777,0.9166666666666666,0.08333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
349,349,41.0,0.0,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,0.3700787425041199,0.3228346456692913,0.10422220844441689,0.03364653973402435,0.3700787425041199,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,72.0,41.0,31.0
350,350,67.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,0.3700787425041199,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.3700787425041199,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,72.0,41.0,31.0
351,351,70.0,0.0,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,0.3700787425041199,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.3700787425041199,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,72.0,41.0,31.0
352,352,72.0,0.0,0.0,3,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,0.3700787425041199,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.3700787425041199,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,72.0,41.0,31.0
353,353,53.0,0.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.25,0.37139108777046204,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.37139108777046204,0.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
354,354,53.0,0.5,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.5,0.3727034032344818,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.3727034032344818,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,68.0,53.0,15.0
355,355,65.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.5,0.3727034032344818,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.3727034032344818,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,68.0,53.0,15.0
356,356,68.0,0.5,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.5,0.3727034032344818,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.3727034032344818,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,68.0,53.0,15.0
357,357,53.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.75,0.374015748500824,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.374015748500824,1.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
358,358,53.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,0.37532809376716614,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.37532809376716614,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
359,359,68.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.5,0.3779527544975281,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.3779527544975281,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
360,360,70.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.0,0.38057741522789,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.38057741522789,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
