,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
334,334,74.0,2.0,0.33333334,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,0.17209301888942719,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.17209301888942719,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,46.0,28.0
335,335,70.0,2.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,74.33333587646484,0.17286822199821472,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.17286822199821472,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
336,336,67.0,2.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,74.66666412353516,0.17364341020584106,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.17364341020584106,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
337,337,48.0,0.0,2.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,0.1744185984134674,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.1744185984134674,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,65.0,48.0,17.0
338,338,57.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,0.1744185984134674,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.1744185984134674,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,65.0,48.0,17.0
339,339,65.0,0.0,1.0,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,0.1744185984134674,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.1744185984134674,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,65.0,48.0,17.0
340,340,55.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,0.17674419283866882,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.17674419283866882,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,55.0,9.0
341,341,64.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,0.17674419283866882,0.5039370078740157,0.25395250790501583,0.127976066975756,0.17674419283866882,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,55.0,9.0
342,342,36.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,78.0,0.18139535188674927,0.28346456692913385,0.08035216070432141,0.022776990435870635,0.18139535188674927,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,48.0,36.0,12.0
343,343,48.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,78.0,0.18139535188674927,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.18139535188674927,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,48.0,36.0,12.0
344,344,40.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,79.0,0.1837209314107895,0.31496062992125984,0.0992001984003968,0.03124415697650293,0.1837209314107895,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,52.0,40.0,12.0
345,345,52.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,79.0,0.1837209314107895,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.1837209314107895,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,52.0,40.0,12.0
346,346,43.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,0.1860465109348297,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.1860465109348297,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,55.0,43.0,12.0
347,347,55.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,0.1860465109348297,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.1860465109348297,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,43.0,12.0
348,348,79.0,0.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,81.0,0.18837209045886993,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.18837209045886993,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
349,349,81.0,0.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,81.25,0.1889534890651703,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.1889534890651703,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
350,350,79.0,0.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,81.5,0.18953488767147064,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.18953488767147064,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
351,351,76.0,0.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,81.75,0.190116286277771,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.190116286277771,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
352,352,79.0,1.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,82.0,0.19069766998291016,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.19069766998291016,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
353,353,81.0,1.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,82.25,0.1912790685892105,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.1912790685892105,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
354,354,79.0,1.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,82.5,0.19186046719551086,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.19186046719551086,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
355,355,76.0,1.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,82.75,0.19244186580181122,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.19244186580181122,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
356,356,77.0,2.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,83.0,0.19302324950695038,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.19302324950695038,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
357,357,79.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,83.25,0.19360464811325073,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.19360464811325073,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
358,358,77.0,2.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,83.5,0.1941860467195511,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.1941860467195511,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
359,359,74.0,2.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,83.75,0.19476744532585144,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.19476744532585144,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
360,360,67.0,0.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,84.0,0.1953488439321518,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.1953488439321518,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,67.0,9.0
361,361,76.0,0.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,84.0,0.1953488439321518,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.1953488439321518,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,67.0,9.0
362,362,69.0,0.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,84.25,0.19593022763729095,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.19593022763729095,0.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,69.0,8.0
363,363,77.0,0.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,84.25,0.19593022763729095,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.19593022763729095,0.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,69.0,8.0
364,364,67.0,0.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,84.5,0.1965116262435913,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.1965116262435913,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,67.0,9.0
365,365,76.0,0.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,84.5,0.1965116262435913,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.1965116262435913,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,67.0,9.0
366,366,64.0,0.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,84.75,0.19709302484989166,0.5039370078740157,0.25395250790501583,0.127976066975756,0.19709302484989166,1.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,64.0,8.0
367,367,72.0,0.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,84.75,0.19709302484989166,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.19709302484989166,1.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,64.0,8.0
368,368,67.0,1.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,85.0,0.19767442345619202,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.19767442345619202,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,67.0,9.0
369,369,76.0,1.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,85.0,0.19767442345619202,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.19767442345619202,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,67.0,9.0
370,370,69.0,1.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,85.25,0.19825580716133118,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.19825580716133118,0.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,69.0,8.0
371,371,77.0,1.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,85.25,0.19825580716133118,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.19825580716133118,0.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,69.0,8.0
372,372,67.0,1.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,85.5,0.19883720576763153,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.19883720576763153,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,67.0,9.0
373,373,76.0,1.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,85.5,0.19883720576763153,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.19883720576763153,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,67.0,9.0
374,374,64.0,1.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,85.75,0.19941860437393188,0.5039370078740157,0.25395250790501583,0.127976066975756,0.19941860437393188,1.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,64.0,8.0
375,375,72.0,1.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,85.75,0.19941860437393188,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.19941860437393188,1.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,64.0,8.0
376,376,65.0,2.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,86.0,0.20000000298023224,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.20000000298023224,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,65.0,9.0
377,377,74.0,2.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,86.0,0.20000000298023224,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.20000000298023224,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,65.0,9.0
378,378,67.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,86.25,0.2005814015865326,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.2005814015865326,0.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,67.0,9.0
379,379,76.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,86.25,0.2005814015865326,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.2005814015865326,0.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,67.0,9.0
380,380,65.0,2.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,86.5,0.20116278529167175,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.20116278529167175,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,65.0,9.0
381,381,74.0,2.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,86.5,0.20116278529167175,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.20116278529167175,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,65.0,9.0
382,382,62.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,86.75,0.2017441838979721,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.2017441838979721,1.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,62.0,9.0
383,383,71.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,86.75,0.2017441838979721,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2017441838979721,1.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,62.0,9.0
384,384,64.0,0.0,0.5,3,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,87.0,0.20232558250427246,0.5039370078740157,0.25395250790501583,0.127976066975756,0.20232558250427246,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,64.0,8.0
385,385,72.0,0.0,1.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,87.0,0.20232558250427246,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.20232558250427246,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,64.0,8.0
386,386,55.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,87.5,0.20348836481571198,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.20348836481571198,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
387,387,60.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,88.0,0.20465116202831268,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.20465116202831268,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
388,388,55.0,1.5,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,88.5,0.2058139592409134,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.2058139592409134,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,55.0,19.0
389,389,74.0,1.5,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,88.5,0.2058139592409134,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2058139592409134,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,55.0,19.0
390,390,76.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,88.75,0.20639534294605255,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.20639534294605255,0.875,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
391,391,59.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,0.2069767415523529,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.2069767415523529,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,59.0,15.0
392,392,74.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,0.2069767415523529,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2069767415523529,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,59.0,15.0
393,393,31.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,0.20930232107639313,0.2440944881889764,0.05958211916423833,0.014543666882609356,0.20930232107639313,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,43.0,31.0,12.0
394,394,43.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,0.20930232107639313,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.20930232107639313,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,43.0,31.0,12.0
395,395,35.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,91.0,0.21162790060043335,0.2755905511811024,0.0759501519003038,0.020931144224493173,0.21162790060043335,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,47.0,35.0,12.0
396,396,47.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,91.0,0.21162790060043335,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.21162790060043335,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,47.0,35.0,12.0
