,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.loudness_incr,loudness_direction_basis.pp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
701,701,76.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,184.0,0.2977346181869507,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.2977346181869507,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,88.0,48.0,40.0
702,702,88.0,0.0,2.0,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,184.0,0.2977346181869507,0.6929133858267716,0.4801289602579205,0.3326877834858032,0.2977346181869507,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,88.0,48.0,40.0
703,703,55.0,0.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,184.25,0.29813915491104126,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.29813915491104126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
704,704,54.0,0.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,184.5,0.29854369163513184,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.29854369163513184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0
705,705,55.0,0.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,184.75,0.2989482283592224,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.2989482283592224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
706,706,57.0,1.0,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,185.0,0.299352765083313,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.299352765083313,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
707,707,55.0,1.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,185.25,0.2997572720050812,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.2997572720050812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
708,708,54.0,1.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,185.5,0.30016180872917175,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.30016180872917175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0
709,709,55.0,1.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,185.75,0.30056634545326233,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.30056634545326233,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
710,710,48.0,2.0,1.0,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,186.0,0.3009708821773529,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.3009708821773529,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,48.0,38.0
711,711,86.0,2.0,0.25,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,186.0,0.3009708821773529,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.3009708821773529,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,48.0,38.0
712,712,88.0,2.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,186.25,0.3013754189014435,0.6929133858267716,0.4801289602579205,0.3326877834858032,0.3013754189014435,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,0.0
713,713,86.0,2.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,186.5,0.30177992582321167,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.30177992582321167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
714,714,84.0,2.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,186.75,0.30218446254730225,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.30218446254730225,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
715,715,83.0,3.0,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,187.0,0.3025889992713928,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.3025889992713928,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
716,716,84.0,3.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,187.25,0.3029935359954834,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.3029935359954834,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
717,717,83.0,3.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,187.5,0.303398072719574,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.303398072719574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
718,718,81.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,187.75,0.30380257964134216,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.30380257964134216,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
719,719,62.0,0.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,188.0,0.30420711636543274,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.30420711636543274,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,62.0,21.0
720,720,83.0,0.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,188.0,0.30420711636543274,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.30420711636543274,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0,62.0,21.0
721,721,67.0,0.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,188.5,0.3050161898136139,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.3050161898136139,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,67.0,12.0
722,722,79.0,0.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,188.5,0.3050161898136139,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.3050161898136139,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,67.0,12.0
723,723,64.0,1.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,189.0,0.30582523345947266,0.5039370078740157,0.25395250790501583,0.127976066975756,0.30582523345947266,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,64.0,20.0
724,724,84.0,1.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,189.0,0.30582523345947266,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.30582523345947266,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,64.0,20.0
725,725,67.0,1.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,189.5,0.3066343069076538,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.3066343069076538,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
726,726,62.0,2.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,190.0,0.30744338035583496,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.30744338035583496,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,62.0,21.0
727,727,83.0,2.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,190.0,0.30744338035583496,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.30744338035583496,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0,62.0,21.0
728,728,67.0,2.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,190.5,0.3082524240016937,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.3082524240016937,1.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,67.0,12.0
729,729,79.0,2.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,190.5,0.3082524240016937,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.3082524240016937,1.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,67.0,12.0
730,730,60.0,3.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,191.0,0.3090614974498749,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.3090614974498749,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,88.0,60.0,28.0
731,731,88.0,3.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,191.0,0.3090614974498749,0.6929133858267716,0.4801289602579205,0.3326877834858032,0.3090614974498749,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,88.0,60.0,28.0
732,732,67.0,3.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,191.5,0.30987054109573364,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.30987054109573364,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
733,733,59.0,0.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,192.0,0.3106796145439148,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.3106796145439148,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,59.0,27.0
734,734,86.0,0.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,192.0,0.3106796145439148,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.3106796145439148,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,59.0,27.0
735,735,67.0,0.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,192.5,0.31148868799209595,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.31148868799209595,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,67.0,12.0
736,736,79.0,0.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,192.5,0.31148868799209595,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.31148868799209595,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,67.0,12.0
737,737,64.0,1.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,193.0,0.3122977316379547,0.5039370078740157,0.25395250790501583,0.127976066975756,0.3122977316379547,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,64.0,20.0
738,738,84.0,1.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,193.0,0.3122977316379547,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.3122977316379547,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,64.0,20.0
739,739,67.0,1.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,193.5,0.31310680508613586,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.31310680508613586,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
740,740,62.0,2.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,194.0,0.31391584873199463,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.31391584873199463,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,62.0,21.0
741,741,83.0,2.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,194.0,0.31391584873199463,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.31391584873199463,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0,62.0,21.0
742,742,67.0,2.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,194.5,0.3147249221801758,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.3147249221801758,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,67.0,12.0
743,743,79.0,2.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,194.5,0.3147249221801758,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.3147249221801758,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,67.0,12.0
744,744,60.0,3.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,195.0,0.31553396582603455,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.31553396582603455,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,88.0,60.0,28.0
745,745,88.0,3.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,195.0,0.31553396582603455,0.6929133858267716,0.4801289602579205,0.3326877834858032,0.31553396582603455,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,88.0,60.0,28.0
746,746,67.0,3.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,195.5,0.3163430392742157,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.3163430392742157,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
747,747,59.0,0.0,0.5,4,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,196.0,0.31715211272239685,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.31715211272239685,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,89.0,59.0,30.0
748,748,62.0,0.0,0.5,4,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,196.0,0.31715211272239685,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.31715211272239685,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,89.0,59.0,30.0
749,749,68.0,0.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,196.0,0.31715211272239685,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.31715211272239685,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,89.0,59.0,30.0
750,750,77.0,0.0,2.0,4,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,196.0,0.31715211272239685,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.31715211272239685,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,89.0,59.0,30.0
751,751,89.0,0.0,2.0,4,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,196.0,0.31715211272239685,0.7007874015748031,0.49110298220596443,0.34415878280575457,0.31715211272239685,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,89.0,59.0,30.0
752,752,59.0,0.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,196.5,0.3179611563682556,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.3179611563682556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,68.0,59.0,9.0
753,753,62.0,0.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,196.5,0.3179611563682556,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.3179611563682556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,68.0,59.0,9.0
754,754,68.0,0.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,196.5,0.3179611563682556,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.3179611563682556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,68.0,59.0,9.0
755,755,59.0,1.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,197.0,0.31877022981643677,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.31877022981643677,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,68.0,59.0,9.0
756,756,62.0,1.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,197.0,0.31877022981643677,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.31877022981643677,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,68.0,59.0,9.0
757,757,68.0,1.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,197.0,0.31877022981643677,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.31877022981643677,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,68.0,59.0,9.0
758,758,59.0,1.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,197.5,0.31957927346229553,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.31957927346229553,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,68.0,59.0,9.0
759,759,62.0,1.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,197.5,0.31957927346229553,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.31957927346229553,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,68.0,59.0,9.0
760,760,68.0,1.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,197.5,0.31957927346229553,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.31957927346229553,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,68.0,59.0,9.0
761,761,59.0,2.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,198.0,0.3203883469104767,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.3203883469104767,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,89.0,59.0,30.0
762,762,62.0,2.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,198.0,0.3203883469104767,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.3203883469104767,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,89.0,59.0,30.0
