,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.andante,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
282,282,84.0,1.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,82.0,0.2252747267484665,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.2252747267484665,0.2727272727272727,0.7272727272727273,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
283,283,78.0,1.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,82.25,0.22596153616905212,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.22596153616905212,0.36363636363636365,0.6363636363636364,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
284,284,81.0,1.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,82.5,0.22664834558963776,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.22664834558963776,0.4545454545454546,0.5454545454545454,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
285,285,75.0,1.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,82.75,0.22733516991138458,0.5905511811023622,0.348750697501395,0.20595513631972145,0.22733516991138458,0.5454545454545454,0.4545454545454546,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
286,286,78.0,2.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,83.0,0.22802197933197021,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.22802197933197021,0.6363636363636364,0.36363636363636365,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
287,287,72.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,83.25,0.22870878875255585,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.22870878875255585,0.7272727272727273,0.2727272727272727,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
288,288,75.0,2.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,83.5,0.22939559817314148,0.5905511811023622,0.348750697501395,0.20595513631972145,0.22939559817314148,0.8181818181818182,0.18181818181818177,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
289,289,69.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,83.75,0.2300824224948883,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.2300824224948883,0.9090909090909092,0.09090909090909083,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
290,290,46.0,0.0,3.0,3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,84.0,0.23076923191547394,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.23076923191547394,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,58.0,46.0,12.0
291,291,51.0,0.0,3.0,3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,84.0,0.23076923191547394,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.23076923191547394,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,58.0,46.0,12.0
292,292,54.0,0.0,3.0,3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,84.0,0.23076923191547394,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.23076923191547394,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,58.0,46.0,12.0
293,293,58.0,0.0,3.0,3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,84.0,0.23076923191547394,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.23076923191547394,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,58.0,46.0,12.0
294,294,82.0,0.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,84.25,0.23145604133605957,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.23145604133605957,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
295,295,87.0,0.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,84.5,0.2321428507566452,0.6850393700787402,0.4692789385578771,0.32147454846090795,0.2321428507566452,0.09090909090909091,0.9090909090909091,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,0.0
296,296,78.0,0.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,84.75,0.23282967507839203,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.23282967507839203,0.18181818181818182,0.8181818181818181,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
297,297,82.0,1.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,85.0,0.23351648449897766,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.23351648449897766,0.2727272727272727,0.7272727272727273,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
298,298,75.0,1.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,85.25,0.2342032939195633,0.5905511811023622,0.348750697501395,0.20595513631972145,0.2342032939195633,0.36363636363636365,0.6363636363636364,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
299,299,78.0,1.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,85.5,0.23489010334014893,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.23489010334014893,0.4545454545454546,0.5454545454545454,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
300,300,70.0,1.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,85.75,0.23557692766189575,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.23557692766189575,0.5454545454545454,0.4545454545454546,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
301,301,75.0,2.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,86.0,0.23626373708248138,0.5905511811023622,0.348750697501395,0.20595513631972145,0.23626373708248138,0.6363636363636364,0.36363636363636365,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
302,302,66.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,86.25,0.23695054650306702,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.23695054650306702,0.7272727272727273,0.2727272727272727,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
303,303,70.0,2.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,86.5,0.23763735592365265,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.23763735592365265,0.8181818181818182,0.18181818181818177,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
304,304,63.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,86.75,0.23832418024539948,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.23832418024539948,0.9090909090909092,0.09090909090909083,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
305,305,44.0,0.0,3.0,3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,87.0,0.2390109896659851,0.3464566929133858,0.12003224006448013,0.0415859729357254,0.2390109896659851,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,53.0,44.0,9.0
306,306,47.0,0.0,3.0,3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,87.0,0.2390109896659851,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.2390109896659851,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,53.0,44.0,9.0
307,307,50.0,0.0,3.0,3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,87.0,0.2390109896659851,0.3937007874015748,0.15500031000062,0.06102374409473228,0.2390109896659851,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,53.0,44.0,9.0
308,308,53.0,0.0,3.0,3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,87.0,0.2390109896659851,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.2390109896659851,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,53.0,44.0,9.0
309,309,86.0,0.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,87.25,0.23969779908657074,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.23969779908657074,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
310,310,89.0,0.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,87.5,0.24038460850715637,0.7007874015748031,0.49110298220596443,0.34415878280575457,0.24038460850715637,0.09090909090909091,0.9090909090909091,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,0.0
311,311,83.0,0.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,87.75,0.2410714328289032,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.2410714328289032,0.18181818181818182,0.8181818181818181,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
312,312,86.0,1.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,88.0,0.24175824224948883,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.24175824224948883,0.2727272727272727,0.7272727272727273,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
313,313,77.0,1.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,88.25,0.24244505167007446,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.24244505167007446,0.36363636363636365,0.6363636363636364,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
314,314,83.0,1.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,88.5,0.2431318610906601,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.2431318610906601,0.4545454545454546,0.5454545454545454,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
315,315,74.0,1.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,88.75,0.24381868541240692,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.24381868541240692,0.5454545454545454,0.4545454545454546,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
316,316,77.0,2.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,89.0,0.24450549483299255,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.24450549483299255,0.6363636363636364,0.36363636363636365,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
317,317,71.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,89.25,0.24519230425357819,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.24519230425357819,0.7272727272727273,0.2727272727272727,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
318,318,74.0,2.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,89.5,0.24587911367416382,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.24587911367416382,0.8181818181818182,0.18181818181818177,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
319,319,65.0,2.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,89.75,0.24656593799591064,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.24656593799591064,0.9090909090909092,0.09090909090909083,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
320,320,45.0,0.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,90.0,0.24725274741649628,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.24725274741649628,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0
321,321,48.0,0.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,90.25,0.2479395568370819,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.2479395568370819,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0
322,322,53.0,0.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,90.5,0.24862636625766754,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.24862636625766754,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
323,323,57.0,0.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,90.75,0.24931319057941437,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.24931319057941437,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
324,324,60.0,1.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,91.0,0.25,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.25,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
325,325,65.0,1.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,91.25,0.2506868243217468,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.2506868243217468,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
326,326,69.0,1.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,91.5,0.25137361884117126,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.25137361884117126,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
327,327,72.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,91.75,0.2520604431629181,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.2520604431629181,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
328,328,46.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,92.0,0.2527472674846649,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.2527472674846649,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0
329,329,62.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,92.25,0.25343406200408936,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.25343406200408936,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
330,330,65.0,2.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,92.5,0.2541208863258362,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.2541208863258362,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
331,331,74.0,2.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,92.75,0.2548076808452606,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2548076808452606,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
332,332,36.0,0.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,93.0,0.25549450516700745,0.28346456692913385,0.08035216070432141,0.022776990435870635,0.25549450516700745,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0
333,333,41.0,0.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,93.25,0.2561813294887543,0.3228346456692913,0.10422220844441689,0.03364653973402435,0.2561813294887543,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0
334,334,45.0,0.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,93.5,0.2568681240081787,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.2568681240081787,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0
335,335,48.0,0.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,93.75,0.25755494832992554,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.25755494832992554,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0
336,336,57.0,1.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,94.0,0.25824177265167236,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.25824177265167236,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
337,337,60.0,1.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,94.25,0.2589285671710968,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.2589285671710968,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
338,338,65.0,1.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,94.5,0.25961539149284363,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.25961539149284363,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
339,339,69.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,94.75,0.26030218601226807,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.26030218601226807,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
340,340,36.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,95.0,0.2609890103340149,0.28346456692913385,0.08035216070432141,0.022776990435870635,0.2609890103340149,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0
341,341,55.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,95.25,0.2616758346557617,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.2616758346557617,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
342,342,58.0,2.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,95.5,0.26236262917518616,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.26236262917518616,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
343,343,64.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,95.75,0.263049453496933,0.5039370078740157,0.25395250790501583,0.127976066975756,0.263049453496933,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
344,344,53.0,0.0,3.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,96.0,0.2637362778186798,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.2637362778186798,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,65.0,53.0,12.0
