,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.pp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
431,431,69.0,1.0,0.25,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,89.0,0.28457871079444885,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.28457871079444885,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,69.0,62.0,7.0
432,432,71.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,89.25,0.28537359833717346,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.28537359833717346,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
433,433,72.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,89.5,0.28616851568222046,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.28616851568222046,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
434,434,69.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,89.75,0.28696343302726746,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.28696343302726746,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
435,435,55.0,0.0,1.0,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,0.28775835037231445,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.28775835037231445,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,67.0,55.0,12.0
436,436,67.0,0.0,0.25,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,0.28775835037231445,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.28775835037231445,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,67.0,55.0,12.0
437,437,67.0,0.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,0.28775835037231445,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.28775835037231445,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,67.0,55.0,12.0
438,438,79.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.25,0.28855326771736145,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.28855326771736145,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
439,439,83.0,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.5,0.28934818506240845,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.28934818506240845,0.14285714285714285,0.8571428571428572,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
440,440,81.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.75,0.29014307260513306,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.29014307260513306,0.2857142857142857,0.7142857142857143,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
441,441,79.0,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,91.0,0.29093798995018005,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.29093798995018005,0.42857142857142855,0.5714285714285714,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
442,442,78.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,91.25,0.29173290729522705,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.29173290729522705,0.5714285714285714,0.4285714285714286,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
443,443,76.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,91.5,0.29252782464027405,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.29252782464027405,0.7142857142857142,0.2857142857142858,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
444,444,74.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,91.75,0.29332274198532104,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.29332274198532104,0.8571428571428571,0.1428571428571429,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
445,445,64.0,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,92.0,0.29411765933036804,0.5039370078740157,0.25395250790501583,0.127976066975756,0.29411765933036804,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,73.0,64.0,9.0
446,446,67.0,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,92.0,0.29411765933036804,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.29411765933036804,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,73.0,64.0,9.0
447,447,73.0,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,92.0,0.29411765933036804,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.29411765933036804,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,73.0,64.0,9.0
448,448,66.0,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,93.0,0.29729729890823364,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.29729729890823364,1.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,66.0,6.0
449,449,69.0,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,93.0,0.29729729890823364,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.29729729890823364,1.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,66.0,6.0
450,450,72.0,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,93.0,0.29729729890823364,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.29729729890823364,1.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,66.0,6.0
451,451,67.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,93.5,0.29888713359832764,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.29888713359832764,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,67.0,4.0
452,452,71.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,93.5,0.29888713359832764,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.29888713359832764,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,67.0,4.0
453,453,60.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94.0,0.30047693848609924,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.30047693848609924,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,69.0,60.0,9.0
454,454,64.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94.0,0.30047693848609924,0.5039370078740157,0.25395250790501583,0.127976066975756,0.30047693848609924,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,69.0,60.0,9.0
455,455,69.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94.0,0.30047693848609924,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.30047693848609924,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,69.0,60.0,9.0
456,456,60.0,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95.0,0.30365660786628723,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.30365660786628723,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,60.0,16.0
457,457,76.0,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95.0,0.30365660786628723,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.30365660786628723,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,60.0,16.0
458,458,69.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95.25,0.30445152521133423,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.30445152521133423,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,69.0,15.0
459,459,84.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95.25,0.30445152521133423,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.30445152521133423,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,69.0,15.0
460,460,68.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95.5,0.30524641275405884,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.30524641275405884,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,68.0,15.0
461,461,83.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95.5,0.30524641275405884,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.30524641275405884,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0,68.0,15.0
462,462,69.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95.75,0.30604133009910583,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.30604133009910583,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,69.0,15.0
463,463,84.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95.75,0.30604133009910583,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.30604133009910583,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,69.0,15.0
464,464,62.0,0.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96.0,0.30683624744415283,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.30683624744415283,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,62.0,12.0
465,465,74.0,0.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96.0,0.30683624744415283,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.30683624744415283,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,62.0,12.0
466,466,67.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96.25,0.30763116478919983,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.30763116478919983,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,67.0,16.0
467,467,83.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96.25,0.30763116478919983,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.30763116478919983,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0,67.0,16.0
468,468,66.0,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96.5,0.3084260821342468,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.3084260821342468,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,66.0,15.0
469,469,81.0,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96.5,0.3084260821342468,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.3084260821342468,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,66.0,15.0
470,470,67.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96.75,0.3092209994792938,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.3092209994792938,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,67.0,16.0
471,471,83.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96.75,0.3092209994792938,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.3092209994792938,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0,67.0,16.0
472,472,62.0,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.0,0.31001588702201843,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.31001588702201843,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,62.0,12.0
473,473,74.0,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.0,0.31001588702201843,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.31001588702201843,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,62.0,12.0
474,474,66.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.25,0.31081080436706543,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.31081080436706543,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,66.0,15.0
475,475,81.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.25,0.31081080436706543,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.31081080436706543,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,66.0,15.0
476,476,64.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.5,0.3116057217121124,0.5039370078740157,0.25395250790501583,0.127976066975756,0.3116057217121124,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,64.0,15.0
477,477,79.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.5,0.3116057217121124,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.3116057217121124,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,64.0,15.0
478,478,66.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.75,0.3124006390571594,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.3124006390571594,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,66.0,15.0
479,479,81.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.75,0.3124006390571594,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.3124006390571594,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,66.0,15.0
480,480,67.0,0.0,1.0,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,98.0,0.3131955564022064,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.3131955564022064,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,67.0,12.0
481,481,79.0,0.0,0.25,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,98.0,0.3131955564022064,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.3131955564022064,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,67.0,12.0
482,482,67.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,98.25,0.3139904737472534,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.3139904737472534,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
483,483,71.0,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,98.5,0.314785361289978,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.314785361289978,0.14285714285714285,0.8571428571428572,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
484,484,69.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,98.75,0.315580278635025,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.315580278635025,0.2857142857142857,0.7142857142857143,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
485,485,67.0,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.0,0.316375195980072,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.316375195980072,0.42857142857142855,0.5714285714285714,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
486,486,66.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.25,0.317170113325119,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.317170113325119,0.5714285714285714,0.4285714285714286,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
487,487,64.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.5,0.317965030670166,0.5039370078740157,0.25395250790501583,0.127976066975756,0.317965030670166,0.7142857142857142,0.2857142857142858,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
488,488,62.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.75,0.318759948015213,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.318759948015213,0.8571428571428571,0.1428571428571429,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
489,489,52.0,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.3195548355579376,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.3195548355579376,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,61.0,52.0,9.0
490,490,55.0,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.3195548355579376,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.3195548355579376,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,61.0,52.0,9.0
491,491,61.0,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.3195548355579376,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.3195548355579376,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,61.0,52.0,9.0
