,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.sf,loudness_direction_basis.f,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
614,614,52.0,1.5,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.5,0.22641509771347046,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.22641509771347046,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,76.0,52.0,24.0
615,615,73.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.5,0.22641509771347046,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.22641509771347046,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,52.0,24.0
616,616,76.0,1.5,0.5,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.5,0.22641509771347046,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.22641509771347046,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,76.0,52.0,24.0
617,617,53.0,1.6666641235351562,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.66666412353516,0.2267645001411438,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.2267645001411438,1.611111111111111,0.38888888888888906,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
618,618,52.0,1.8333358764648438,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.83333587646484,0.22711391746997833,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.22711391746997833,1.8055555555555554,0.19444444444444453,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
619,619,50.0,0.0,0.5,2,1.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0,0.22746330499649048,0.3937007874015748,0.15500031000062,0.06102374409473228,0.22746330499649048,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,77.0,50.0,27.0
620,620,74.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0,0.22746330499649048,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.22746330499649048,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,77.0,50.0,27.0
621,621,77.0,0.0,0.16666667,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0,0.22746330499649048,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.22746330499649048,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,77.0,50.0,27.0
622,622,76.0,0.16666412353515625,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.16666412353516,0.22781270742416382,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.22781270742416382,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
623,623,77.0,0.33333587646484375,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.33333587646484,0.22816212475299835,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.22816212475299835,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
624,624,48.0,0.5,0.25,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.5,0.2285115271806717,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.2285115271806717,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,48.0,30.0
625,625,78.0,0.5,0.16666667,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.5,0.2285115271806717,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.2285115271806717,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,48.0,30.0
626,626,76.0,0.6666641235351562,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.66666412353516,0.22886092960834503,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.22886092960834503,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
627,627,47.0,0.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.75,0.2290356457233429,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.2290356457233429,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0
628,628,78.0,0.8333358764648438,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.83333587646484,0.22921034693717957,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.22921034693717957,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
629,629,48.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.875,0.2292976975440979,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.2292976975440979,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0
630,630,47.0,1.0,0.5,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0,0.2295597493648529,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.2295597493648529,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,47.0,32.0
631,631,79.0,1.0,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0,0.2295597493648529,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.2295597493648529,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,47.0,32.0
632,632,78.0,1.1666641235351562,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.16666412353516,0.22990915179252625,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.22990915179252625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
633,633,79.0,1.3333358764648438,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.33333587646484,0.23025856912136078,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.23025856912136078,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
634,634,53.0,1.5,0.25,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.5,0.23060797154903412,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.23060797154903412,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,53.0,30.0
635,635,83.0,1.5,0.16666667,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.5,0.23060797154903412,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.23060797154903412,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0,53.0,30.0
636,636,81.0,1.6666641235351562,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.66666412353516,0.23095737397670746,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.23095737397670746,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
637,637,52.0,1.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.75,0.23113207519054413,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.23113207519054413,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
638,638,83.0,1.8333358764648438,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.83333587646484,0.2313067764043808,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.2313067764043808,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
639,639,53.0,1.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.875,0.23139412701129913,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.23139412701129913,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
640,640,52.0,0.0,0.5,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0,0.23165617883205414,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.23165617883205414,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,52.0,32.0
641,641,84.0,0.0,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0,0.23165617883205414,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.23165617883205414,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,52.0,32.0
642,642,79.0,0.16666412353515625,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.16666412353516,0.23200558125972748,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.23200558125972748,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
643,643,76.0,0.33333587646484375,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.33333587646484,0.232354998588562,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.232354998588562,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
644,644,53.0,0.5,0.5,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.5,0.23270440101623535,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.23270440101623535,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,53.0,28.0
645,645,81.0,0.5,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.5,0.23270440101623535,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.23270440101623535,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,53.0,28.0
646,646,77.0,0.6666641235351562,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.66666412353516,0.2330538034439087,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.2330538034439087,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
647,647,74.0,0.8333358764648438,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.83333587646484,0.23340322077274323,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.23340322077274323,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
648,648,55.0,1.0,0.5,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.0,0.23375262320041656,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.23375262320041656,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,55.0,24.0
649,649,79.0,1.0,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.0,0.23375262320041656,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.23375262320041656,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,55.0,24.0
650,650,76.0,1.1666641235351562,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.16666412353516,0.2341020256280899,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.2341020256280899,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
651,651,72.0,1.3333358764648438,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.33333587646484,0.23445144295692444,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.23445144295692444,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
652,652,43.0,1.5,0.5,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.5,0.23480084538459778,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.23480084538459778,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,43.0,34.0
653,653,77.0,1.5,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.5,0.23480084538459778,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.23480084538459778,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,43.0,34.0
654,654,74.0,1.6666641235351562,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.66666412353516,0.23515023291110992,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.23515023291110992,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
655,655,71.0,1.8333358764648438,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.83333587646484,0.23549965023994446,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.23549965023994446,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
656,656,48.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112.0,0.2358490526676178,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.2358490526676178,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,48.0,24.0
657,657,72.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112.0,0.2358490526676178,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.2358490526676178,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,48.0,24.0
658,658,88.0,0.5,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112.5,0.236897274851799,0.6929133858267716,0.4801289602579205,0.3326877834858032,0.236897274851799,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,0.0
659,659,86.0,0.6666641235351562,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112.66666412353516,0.23724667727947235,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.23724667727947235,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
660,660,84.0,0.8333358764648438,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112.83333587646484,0.23759609460830688,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.23759609460830688,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
661,661,83.0,1.0,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.0,0.23794549703598022,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.23794549703598022,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
662,662,81.0,1.1666641235351562,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.16666412353516,0.23829489946365356,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.23829489946365356,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
663,663,79.0,1.3333358764648438,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.33333587646484,0.2386443167924881,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.2386443167924881,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
664,664,72.0,1.5,0.5,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.5,0.23899370431900024,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.23899370431900024,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,78.0,72.0,6.0
665,665,75.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.5,0.23899370431900024,0.5905511811023622,0.348750697501395,0.20595513631972145,0.23899370431900024,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,78.0,72.0,6.0
666,666,78.0,1.5,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.5,0.23899370431900024,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.23899370431900024,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,78.0,72.0,6.0
667,667,81.0,1.6666641235351562,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.66666412353516,0.23934310674667358,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.23934310674667358,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
668,668,78.0,1.8333358764648438,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.83333587646484,0.23969252407550812,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.23969252407550812,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
669,669,71.0,0.0,0.5,2,1.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.0,0.24004192650318146,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.24004192650318146,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,71.0,10.0
670,670,74.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.0,0.24004192650318146,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.24004192650318146,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,71.0,10.0
671,671,81.0,0.0,0.16666667,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.0,0.24004192650318146,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.24004192650318146,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,71.0,10.0
672,672,79.0,0.16666412353515625,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.16666412353516,0.2403913289308548,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.2403913289308548,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
