,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.presto,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
551,551,62.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,236.0,0.2860606014728546,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.2860606014728546,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,78.0,59.0,19.0
552,552,78.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,236.0,0.2860606014728546,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.2860606014728546,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,78.0,59.0,19.0
553,553,55.0,0.0,1.0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,237.0,0.28727272152900696,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.28727272152900696,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,76.0,55.0,21.0
554,554,62.0,0.0,2.0,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,237.0,0.28727272152900696,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.28727272152900696,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,76.0,55.0,21.0
555,555,76.0,0.0,3.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,237.0,0.28727272152900696,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.28727272152900696,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,76.0,55.0,21.0
556,556,52.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,238.0,0.2884848415851593,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.2884848415851593,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
557,557,57.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,239.0,0.28969696164131165,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.28969696164131165,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,61.0,57.0,4.0
558,558,61.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,239.0,0.28969696164131165,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.28969696164131165,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,61.0,57.0,4.0
559,559,62.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,240.0,0.290909081697464,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.290909081697464,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,74.0,62.0,12.0
560,560,74.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,240.0,0.290909081697464,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.290909081697464,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,74.0,62.0,12.0
561,561,50.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,241.0,0.29212120175361633,0.3937007874015748,0.15500031000062,0.06102374409473228,0.29212120175361633,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
562,562,69.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,242.0,0.2933333218097687,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.2933333218097687,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
563,563,67.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,243.0,0.294545441865921,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.294545441865921,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
564,564,66.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,244.0,0.29575756192207336,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.29575756192207336,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
565,565,66.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,245.0,0.2969697117805481,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.2969697117805481,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,77.0,66.0,11.0
566,566,71.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,245.0,0.2969697117805481,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2969697117805481,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,77.0,66.0,11.0
567,567,77.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,245.0,0.2969697117805481,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.2969697117805481,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,77.0,66.0,11.0
568,568,66.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,246.0,0.29818183183670044,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.29818183183670044,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,78.0,66.0,12.0
569,569,70.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,246.0,0.29818183183670044,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.29818183183670044,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,78.0,66.0,12.0
570,570,78.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,246.0,0.29818183183670044,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.29818183183670044,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,78.0,66.0,12.0
571,571,66.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,248.0,0.3006060719490051,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.3006060719490051,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
572,572,72.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,249.0,0.30181819200515747,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.30181819200515747,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
573,573,71.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,0.3030303120613098,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.3030303120613098,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
574,574,71.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,251.0,0.30424243211746216,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.30424243211746216,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,82.0,71.0,11.0
575,575,76.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,251.0,0.30424243211746216,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.30424243211746216,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,82.0,71.0,11.0
576,576,82.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,251.0,0.30424243211746216,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.30424243211746216,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,82.0,71.0,11.0
577,577,71.0,0.0,2.0,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,252.0,0.3054545521736145,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.3054545521736145,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
578,578,75.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,253.0,0.30666667222976685,0.5905511811023622,0.348750697501395,0.20595513631972145,0.30666667222976685,0.3333333333333333,1.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,81.0,75.0,6.0
579,579,81.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,253.0,0.30666667222976685,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.30666667222976685,0.3333333333333333,1.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,81.0,75.0,6.0
580,580,64.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,254.0,0.3078787922859192,0.5039370078740157,0.25395250790501583,0.127976066975756,0.3078787922859192,1.1666666666666665,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,80.0,64.0,16.0
581,581,74.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,254.0,0.3078787922859192,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.3078787922859192,1.1666666666666665,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,80.0,64.0,16.0
582,582,80.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,254.0,0.3078787922859192,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.3078787922859192,1.1666666666666665,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,80.0,64.0,16.0
583,583,69.0,0.0,2.0,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,255.0,0.30909091234207153,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.30909091234207153,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
584,584,73.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,256.0,0.3103030323982239,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.3103030323982239,0.3333333333333333,1.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,79.0,73.0,6.0
585,585,79.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,256.0,0.3103030323982239,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.3103030323982239,0.3333333333333333,1.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,79.0,73.0,6.0
586,586,62.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,257.0,0.3115151524543762,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.3115151524543762,1.1666666666666665,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,78.0,62.0,16.0
587,587,74.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,257.0,0.3115151524543762,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.3115151524543762,1.1666666666666665,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,78.0,62.0,16.0
588,588,78.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,257.0,0.3115151524543762,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.3115151524543762,1.1666666666666665,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,78.0,62.0,16.0
589,589,67.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,258.0,0.31272727251052856,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.31272727251052856,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,83.0,67.0,16.0
590,590,74.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,258.0,0.31272727251052856,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.31272727251052856,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,83.0,67.0,16.0
591,591,83.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,258.0,0.31272727251052856,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.31272727251052856,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,83.0,67.0,16.0
592,592,69.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,261.0,0.3163636326789856,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.3163636326789856,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,79.0,69.0,10.0
593,593,73.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,261.0,0.3163636326789856,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.3163636326789856,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,79.0,69.0,10.0
594,594,79.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,261.0,0.3163636326789856,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.3163636326789856,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,79.0,69.0,10.0
595,595,66.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,264.0,0.3199999928474426,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.3199999928474426,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
596,596,69.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,264.5,0.3206060528755188,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.3206060528755188,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
597,597,74.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,265.0,0.32121211290359497,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.32121211290359497,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
598,598,78.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,265.5,0.32181817293167114,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.32181817293167114,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
599,599,54.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,266.0,0.3224242329597473,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.3224242329597473,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,81.0,54.0,27.0
600,600,57.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,266.0,0.3224242329597473,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.3224242329597473,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,81.0,54.0,27.0
601,601,62.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,266.0,0.3224242329597473,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.3224242329597473,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,81.0,54.0,27.0
602,602,81.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,266.0,0.3224242329597473,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.3224242329597473,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,81.0,54.0,27.0
603,603,67.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,267.0,0.32363635301589966,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.32363635301589966,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
604,604,71.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,267.5,0.32424241304397583,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.32424241304397583,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
605,605,74.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,268.0,0.324848473072052,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.324848473072052,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
606,606,79.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,268.5,0.3254545331001282,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.3254545331001282,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
607,607,55.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,269.0,0.32606059312820435,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.32606059312820435,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,83.0,55.0,28.0
608,608,59.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,269.0,0.32606059312820435,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.32606059312820435,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,83.0,55.0,28.0
609,609,62.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,269.0,0.32606059312820435,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.32606059312820435,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,83.0,55.0,28.0
610,610,83.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,269.0,0.32606059312820435,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.32606059312820435,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,83.0,55.0,28.0
611,611,50.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,270.0,0.3272727131843567,0.3937007874015748,0.15500031000062,0.06102374409473228,0.3272727131843567,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
612,612,54.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,270.5,0.32787877321243286,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.32787877321243286,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0
