,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.andante,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
234,234,62.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,39.25,0.17840908467769623,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.17840908467769623,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,62.0,9.0
235,235,71.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,39.25,0.17840908467769623,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.17840908467769623,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,62.0,9.0
236,236,59.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,39.5,0.17954544723033905,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.17954544723033905,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,59.0,15.0
237,237,74.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,39.5,0.17954544723033905,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.17954544723033905,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,59.0,15.0
238,238,62.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,39.75,0.18068182468414307,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.18068182468414307,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,62.0,9.0
239,239,71.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,39.75,0.18068182468414307,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.18068182468414307,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,62.0,9.0
240,240,52.0,1.0,0.25,3,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.1818181872367859,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.1818181872367859,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,52.0,27.0
241,241,79.0,1.0,1.0,3,0.0,0.25,0.0,0.0,0.0,0.0,40.0,0.1818181872367859,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.1818181872367859,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,52.0,27.0
242,242,59.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,40.25,0.1829545497894287,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.1829545497894287,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
243,243,55.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,40.5,0.18409091234207153,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.18409091234207153,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
244,244,59.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,40.75,0.18522727489471436,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.18522727489471436,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
245,245,47.0,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,41.0,0.18636363744735718,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.18636363744735718,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0
246,246,55.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,41.25,0.1875,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.1875,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,55.0,28.0
247,247,83.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,41.25,0.1875,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.1875,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0,55.0,28.0
248,248,50.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,41.5,0.18863636255264282,0.3937007874015748,0.15500031000062,0.06102374409473228,0.18863636255264282,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,50.0,28.0
249,249,78.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,41.5,0.18863636255264282,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.18863636255264282,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,50.0,28.0
250,250,55.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,41.75,0.18977272510528564,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.18977272510528564,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,55.0,24.0
251,251,79.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,41.75,0.18977272510528564,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.18977272510528564,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,55.0,24.0
252,252,48.0,0.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,42.0,0.19090908765792847,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.19090908765792847,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,48.0,27.0
253,253,75.0,0.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,42.0,0.19090908765792847,0.5905511811023622,0.348750697501395,0.20595513631972145,0.19090908765792847,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,48.0,27.0
254,254,57.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,42.25,0.1920454502105713,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.1920454502105713,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,57.0,19.0
255,255,76.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,42.25,0.1920454502105713,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.1920454502105713,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,57.0,19.0
256,256,52.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,42.5,0.1931818127632141,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.1931818127632141,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,52.0,20.0
257,257,72.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,42.5,0.1931818127632141,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.1931818127632141,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,52.0,20.0
258,258,57.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,42.75,0.19431817531585693,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.19431817531585693,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,57.0,12.0
259,259,69.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,42.75,0.19431817531585693,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.19431817531585693,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,57.0,12.0
260,260,50.0,1.0,0.25,3,0.0,0.75,0.0,0.0,0.0,0.0,43.0,0.19545455276966095,0.3937007874015748,0.15500031000062,0.06102374409473228,0.19545455276966095,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,50.0,17.0
261,261,67.0,1.0,0.75,3,0.0,0.25,0.0,0.0,0.0,0.0,43.0,0.19545455276966095,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.19545455276966095,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,50.0,17.0
262,262,59.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,43.25,0.19659091532230377,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.19659091532230377,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
263,263,55.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,43.5,0.1977272778749466,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.1977272778749466,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
264,264,59.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,43.75,0.19886364042758942,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.19886364042758942,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,59.0,8.0
265,265,67.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,43.75,0.19886364042758942,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.19886364042758942,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,59.0,8.0
266,266,50.0,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,44.0,0.20000000298023224,0.3937007874015748,0.15500031000062,0.06102374409473228,0.20000000298023224,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,71.0,50.0,21.0
267,267,66.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,44.0,0.20000000298023224,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.20000000298023224,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,71.0,50.0,21.0
268,268,71.0,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,44.0,0.20000000298023224,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.20000000298023224,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,71.0,50.0,21.0
269,269,60.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,44.25,0.20113636553287506,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.20113636553287506,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,60.0,9.0
270,270,69.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,44.25,0.20113636553287506,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.20113636553287506,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,60.0,9.0
271,271,57.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,44.5,0.20227272808551788,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.20227272808551788,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,57.0,10.0
272,272,67.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,44.5,0.20227272808551788,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.20227272808551788,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,57.0,10.0
273,273,60.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,44.75,0.2034090906381607,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.2034090906381607,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,60.0,9.0
274,274,69.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,44.75,0.2034090906381607,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.2034090906381607,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,60.0,9.0
275,275,55.0,0.0,2.0,3,0.0,1.0,0.0,0.0,0.0,0.0,45.0,0.20454545319080353,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.20454545319080353,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,69.0,55.0,14.0
276,276,60.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,45.0,0.20454545319080353,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.20454545319080353,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,69.0,55.0,14.0
277,277,66.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,45.0,0.20454545319080353,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.20454545319080353,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,69.0,55.0,14.0
278,278,69.0,0.0,1.0,3,0.0,2.0,0.0,0.0,0.0,0.0,45.0,0.20454545319080353,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.20454545319080353,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,69.0,55.0,14.0
279,279,59.0,1.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,46.0,0.20909090340137482,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.20909090340137482,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,59.0,8.0
280,280,67.0,1.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,46.0,0.20909090340137482,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.20909090340137482,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,59.0,8.0
281,281,62.0,0.0,0.25,3,0.0,1.25,0.0,0.0,0.0,0.0,48.0,0.2181818187236786,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.2181818187236786,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,62.0,12.0
282,282,74.0,0.0,1.25,3,0.0,0.25,0.0,0.0,0.0,0.0,48.0,0.2181818187236786,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2181818187236786,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,62.0,12.0
283,283,69.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,48.25,0.2193181812763214,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.2193181812763214,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
284,284,66.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,48.5,0.22045454382896423,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.22045454382896423,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
285,285,69.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,48.75,0.22159090638160706,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.22159090638160706,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
286,286,62.0,1.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,49.0,0.22272726893424988,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.22272726893424988,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
287,287,69.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,49.25,0.2238636314868927,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.2238636314868927,0.125,0.875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,73.0,69.0,4.0
288,288,73.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,49.25,0.2238636314868927,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.2238636314868927,0.125,0.875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,73.0,69.0,4.0
289,289,66.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,49.5,0.22499999403953552,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.22499999403953552,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,66.0,10.0
290,290,76.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,49.5,0.22499999403953552,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.22499999403953552,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,66.0,10.0
291,291,69.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,49.75,0.22613635659217834,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.22613635659217834,0.375,0.625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,69.0,5.0
292,292,74.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,49.75,0.22613635659217834,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.22613635659217834,0.375,0.625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,69.0,5.0
293,293,62.0,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,50.0,0.22727273404598236,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.22727273404598236,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,62.0,17.0
294,294,79.0,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,50.0,0.22727273404598236,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.22727273404598236,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,62.0,17.0
295,295,69.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,50.25,0.22840909659862518,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.22840909659862518,0.625,0.375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,69.0,9.0
296,296,78.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,50.25,0.22840909659862518,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.22840909659862518,0.625,0.375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,69.0,9.0
297,297,66.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,50.5,0.229545459151268,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.229545459151268,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,66.0,10.0
298,298,76.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,50.5,0.229545459151268,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.229545459151268,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,66.0,10.0
