,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.fp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.andante,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
289,289,57,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,0.2542372941970825,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.2542372941970825,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,57.0,45.0,12.0
290,290,74,2.333332061767578,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.33333206176758,0.2557438611984253,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2557438611984253,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,74.0,3.0
291,291,77,2.333332061767578,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.33333206176758,0.2557438611984253,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.2557438611984253,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,74.0,3.0
292,292,72,2.666667938232422,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.66666793823242,0.25725048780441284,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.25725048780441284,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,72.0,4.0
293,293,76,2.666667938232422,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.66666793823242,0.25725048780441284,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.25725048780441284,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,72.0,4.0
294,294,53,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,0.2587570548057556,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.2587570548057556,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,69.0,53.0,16.0
295,295,65,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,0.2587570548057556,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.2587570548057556,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,69.0,53.0,16.0
296,296,69,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,0.2587570548057556,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.2587570548057556,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,69.0,53.0,16.0
297,297,76,0.3333320617675781,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.33333206176758,0.2602636516094208,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.2602636516094208,0.2222222222222222,2.7777777777777777,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
298,298,74,0.6666679382324219,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.66666793823242,0.26177024841308594,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.26177024841308594,0.9444444444444444,2.0555555555555554,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
299,299,55,1.0,2.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,0.2632768452167511,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.2632768452167511,1.6666666666666665,1.3333333333333335,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,67.0,55.0,12.0
300,300,64,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,0.2632768452167511,0.5039370078740157,0.25395250790501583,0.127976066975756,0.2632768452167511,1.6666666666666665,1.3333333333333335,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,67.0,55.0,12.0
301,301,67,1.0,1.0,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,0.2632768452167511,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.2632768452167511,1.6666666666666665,1.3333333333333335,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,67.0,55.0,12.0
302,302,74,1.3333320617675781,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.33333206176758,0.26478341221809387,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.26478341221809387,0.8888888888888888,2.111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
303,303,72,1.6666679382324219,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.66666793823242,0.2662900388240814,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.2662900388240814,1.6111111111111112,1.3888888888888888,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
304,304,62,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,0.2677966058254242,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.2677966058254242,2.333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,62.0,3.0
305,305,65,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,0.2677966058254242,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.2677966058254242,2.333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,62.0,3.0
306,306,72,2.333332061767578,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.33333206176758,0.26930320262908936,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.26930320262908936,1.5555555555555554,1.4444444444444446,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
307,307,71,2.666667938232422,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.66666793823242,0.2708097994327545,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2708097994327545,2.2777777777777777,0.7222222222222223,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
308,308,76,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,0.2723163962364197,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.2723163962364197,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,81.0,76.0,5.0
309,309,77,0.0,0.0,3,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,60.0,0.2723163962364197,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.2723163962364197,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,81.0,76.0,5.0
310,310,79,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,0.2723163962364197,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.2723163962364197,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,81.0,76.0,5.0
311,311,81,0.0,0.0,3,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,60.0,0.2723163962364197,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.2723163962364197,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,81.0,76.0,5.0
312,312,35,0.3333320617675781,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.33333206176758,0.27382296323776245,0.2755905511811024,0.0759501519003038,0.020931144224493173,0.27382296323776245,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,47.0,35.0,12.0
313,313,47,0.3333320617675781,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.33333206176758,0.27382296323776245,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.27382296323776245,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,47.0,35.0,12.0
314,314,36,0.6666679382324219,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.66666793823242,0.2753295600414276,0.28346456692913385,0.08035216070432141,0.022776990435870635,0.2753295600414276,0.125,0.875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,48.0,36.0,12.0
315,315,48,0.6666679382324219,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.66666793823242,0.2753295600414276,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.2753295600414276,0.125,0.875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,48.0,36.0,12.0
316,316,74,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,0.2768361568450928,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2768361568450928,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,79.0,74.0,5.0
317,317,76,1.0,0.0,3,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,61.0,0.2768361568450928,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.2768361568450928,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,79.0,74.0,5.0
318,318,77,1.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,0.2768361568450928,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.2768361568450928,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,79.0,74.0,5.0
319,319,79,1.0,0.0,3,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,61.0,0.2768361568450928,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.2768361568450928,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,79.0,74.0,5.0
320,320,37,1.3333320617675781,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.33333206176758,0.27834275364875793,0.29133858267716534,0.08487816975633951,0.024728285677043795,0.27834275364875793,0.375,1.625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,49.0,37.0,12.0
321,321,49,1.3333320617675781,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.33333206176758,0.27834275364875793,0.3858267716535433,0.14886229772459544,0.05743505975200927,0.27834275364875793,0.375,1.625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,49.0,37.0,12.0
322,322,38,1.6666679382324219,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.66666793823242,0.2798493504524231,0.2992125984251969,0.08952817905635811,0.0267879590877292,0.2798493504524231,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,50.0,38.0,12.0
323,323,50,1.6666679382324219,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.66666793823242,0.2798493504524231,0.3937007874015748,0.15500031000062,0.06102374409473228,0.2798493504524231,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0,38.0,12.0
324,324,72,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.0,0.28135591745376587,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.28135591745376587,1.625,0.375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,77.0,72.0,5.0
325,325,74,2.0,0.0,3,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,62.0,0.28135591745376587,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.28135591745376587,1.625,0.375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,77.0,72.0,5.0
326,326,76,2.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.0,0.28135591745376587,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.28135591745376587,1.625,0.375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,77.0,72.0,5.0
327,327,77,2.0,0.0,3,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,62.0,0.28135591745376587,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.28135591745376587,1.625,0.375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,77.0,72.0,5.0
328,328,39,2.333332061767578,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.33333206176758,0.28286251425743103,0.30708661417322836,0.09430218860437721,0.028958939807643396,0.28286251425743103,0.75,1.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,51.0,39.0,12.0
329,329,51,2.333332061767578,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.33333206176758,0.28286251425743103,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.28286251425743103,0.75,1.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,51.0,39.0,12.0
330,330,40,2.666667938232422,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.66666793823242,0.2843691110610962,0.31496062992125984,0.0992001984003968,0.03124415697650293,0.2843691110610962,1.375,0.625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,52.0,40.0,12.0
331,331,52,2.666667938232422,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.66666793823242,0.2843691110610962,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.2843691110610962,1.375,0.625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,52.0,40.0,12.0
332,332,76,0.0,0.33333334,3,1.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0,0.28587570786476135,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.28587570786476135,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
333,333,53,0.3333320617675781,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.33333206176758,0.2873823046684265,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.2873823046684265,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,74.0,53.0,21.0
334,334,57,0.3333320617675781,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.33333206176758,0.2873823046684265,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.2873823046684265,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,74.0,53.0,21.0
335,335,60,0.3333320617675781,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.33333206176758,0.2873823046684265,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.2873823046684265,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,74.0,53.0,21.0
336,336,74,0.3333320617675781,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.33333206176758,0.2873823046684265,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2873823046684265,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,74.0,53.0,21.0
337,337,53,0.6666679382324219,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.66666793823242,0.2888889014720917,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.2888889014720917,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,60.0,53.0,7.0
338,338,57,0.6666679382324219,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.66666793823242,0.2888889014720917,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.2888889014720917,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,60.0,53.0,7.0
339,339,60,0.6666679382324219,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.66666793823242,0.2888889014720917,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.2888889014720917,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,60.0,53.0,7.0
340,340,53,1.0,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,0.29039546847343445,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.29039546847343445,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,60.0,53.0,7.0
341,341,57,1.0,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,0.29039546847343445,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.29039546847343445,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,60.0,53.0,7.0
342,342,60,1.0,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,0.29039546847343445,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.29039546847343445,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,60.0,53.0,7.0
343,343,53,1.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.33333587646484,0.291902095079422,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.291902095079422,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,60.0,53.0,7.0
344,344,57,1.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.33333587646484,0.291902095079422,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.291902095079422,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,60.0,53.0,7.0
345,345,60,1.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.33333587646484,0.291902095079422,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.291902095079422,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,60.0,53.0,7.0
346,346,53,1.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.66666412353516,0.29340866208076477,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.29340866208076477,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,60.0,53.0,7.0
347,347,57,1.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.66666412353516,0.29340866208076477,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.29340866208076477,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,60.0,53.0,7.0
