,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.pp,loudness_direction_basis.loudness_incr,loudness_direction_basis.fp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
514,514,74.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6000000100000014,0.0,73.5,0.2306501567363739,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2306501567363739,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,89.0,74.0,15.0
515,515,89.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6000000100000014,0.0,73.5,0.2306501567363739,0.7007874015748031,0.49110298220596443,0.34415878280575457,0.2306501567363739,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,89.0,74.0,15.0
516,516,73.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7000000116666683,0.0,73.75,0.23142415285110474,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.23142415285110474,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,88.0,73.0,15.0
517,517,88.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7000000116666683,0.0,73.75,0.23142415285110474,0.6929133858267716,0.4801289602579205,0.3326877834858032,0.23142415285110474,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,88.0,73.0,15.0
518,518,74.0,0.0,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8000000133333351,0.0,74.0,0.23219814896583557,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.23219814896583557,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,89.0,74.0,15.0
519,519,89.0,0.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8000000133333351,0.0,74.0,0.23219814896583557,0.7007874015748031,0.49110298220596443,0.34415878280575457,0.23219814896583557,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,89.0,74.0,15.0
520,520,86.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9000000150000019,0.0,74.25,0.2329721301794052,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.2329721301794052,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
521,521,58.0,0.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,74.5,0.23374612629413605,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.23374612629413605,0.5,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,82.0,58.0,24.0
522,522,65.0,0.5,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,74.5,0.23374612629413605,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.23374612629413605,0.5,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,82.0,58.0,24.0
523,523,82.0,0.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,74.5,0.23374612629413605,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.23374612629413605,0.5,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,82.0,58.0,24.0
524,524,79.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,74.75,0.23452012240886688,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.23452012240886688,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
525,525,60.0,1.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,75.0,0.23529411852359772,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.23529411852359772,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,81.0,60.0,21.0
526,526,77.0,1.0,0.0,2,0.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,75.0,0.23529411852359772,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.23529411852359772,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,81.0,60.0,21.0
527,527,79.0,1.0,0.0,2,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,75.0,0.23529411852359772,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.23529411852359772,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,81.0,60.0,21.0
528,528,79.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,75.0,0.23529411852359772,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.23529411852359772,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,81.0,60.0,21.0
529,529,81.0,1.0,0.0,2,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,75.0,0.23529411852359772,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.23529411852359772,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,81.0,60.0,21.0
530,530,64.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,75.5,0.2368421107530594,0.5039370078740157,0.25395250790501583,0.127976066975756,0.2368421107530594,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
531,531,65.0,0.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,76.0,0.23839008808135986,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.23839008808135986,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,65.0,12.0
532,532,77.0,0.0,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,76.0,0.23839008808135986,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.23839008808135986,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,65.0,12.0
533,533,72.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,76.25,0.2391640841960907,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.2391640841960907,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
534,534,69.0,0.5,0.25,2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,76.5,0.23993808031082153,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.23993808031082153,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,69.0,6.0
535,535,75.0,0.5,1.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,76.5,0.23993808031082153,0.5905511811023622,0.348750697501395,0.20595513631972145,0.23993808031082153,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,69.0,6.0
536,536,65.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,76.75,0.24071207642555237,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.24071207642555237,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
537,537,69.0,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,77.0,0.2414860725402832,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.2414860725402832,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
538,538,65.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,77.25,0.24226006865501404,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.24226006865501404,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
539,539,69.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,77.5,0.24303404986858368,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.24303404986858368,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
540,540,65.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,77.75,0.24380804598331451,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.24380804598331451,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
541,541,70.0,0.0,0.25,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,78.0,0.24458204209804535,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.24458204209804535,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,70.0,4.0
542,542,74.0,0.0,0.5,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,78.0,0.24458204209804535,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.24458204209804535,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,70.0,4.0
543,543,65.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,78.25,0.24535603821277618,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.24535603821277618,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
544,544,67.0,0.5,0.25,2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,78.5,0.24613003432750702,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.24613003432750702,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,76.0,67.0,9.0
545,545,70.0,0.5,1.5,2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,78.5,0.24613003432750702,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.24613003432750702,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,67.0,9.0
546,546,76.0,0.5,1.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,78.5,0.24613003432750702,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.24613003432750702,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,76.0,67.0,9.0
547,547,65.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,78.75,0.24690403044223785,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.24690403044223785,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
548,548,67.0,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,79.0,0.2476780116558075,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.2476780116558075,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
549,549,65.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,79.25,0.24845200777053833,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.24845200777053833,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
550,550,67.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,79.5,0.24922600388526917,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.24922600388526917,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
551,551,65.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,79.75,0.25,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.25,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
552,552,69.0,0.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,80.0,0.25077399611473083,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.25077399611473083,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,69.0,8.0
553,553,77.0,0.0,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,80.0,0.25077399611473083,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.25077399611473083,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,69.0,8.0
554,554,65.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,80.25,0.25154799222946167,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.25154799222946167,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
555,555,69.0,0.5,0.25,2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,80.5,0.2523219883441925,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.2523219883441925,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,75.0,69.0,6.0
556,556,72.0,0.5,1.5,2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,80.5,0.2523219883441925,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.2523219883441925,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,75.0,69.0,6.0
557,557,75.0,0.5,1.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,80.5,0.2523219883441925,0.5905511811023622,0.348750697501395,0.20595513631972145,0.2523219883441925,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,75.0,69.0,6.0
558,558,65.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,80.75,0.25309598445892334,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.25309598445892334,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
559,559,69.0,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,81.0,0.2538699805736542,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.2538699805736542,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
560,560,65.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,81.25,0.254643976688385,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.254643976688385,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
561,561,69.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,81.5,0.25541794300079346,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.25541794300079346,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
562,562,65.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,81.75,0.2561919391155243,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.2561919391155243,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
563,563,70.0,0.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,82.0,0.2569659352302551,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.2569659352302551,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,70.0,4.0
564,564,74.0,0.0,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,82.0,0.2569659352302551,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2569659352302551,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,70.0,4.0
565,565,65.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,82.25,0.25773993134498596,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.25773993134498596,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
566,566,67.0,0.5,0.25,2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,82.5,0.2585139274597168,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.2585139274597168,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,76.0,67.0,9.0
567,567,70.0,0.5,1.5,2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,82.5,0.2585139274597168,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.2585139274597168,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,67.0,9.0
568,568,76.0,0.5,1.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,82.5,0.2585139274597168,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.2585139274597168,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,76.0,67.0,9.0
569,569,65.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,82.75,0.25928792357444763,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.25928792357444763,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
570,570,67.0,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,83.0,0.26006191968917847,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.26006191968917847,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
571,571,65.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,83.25,0.2608359158039093,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.2608359158039093,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
572,572,67.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,83.5,0.26160991191864014,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.26160991191864014,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
