,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.loudness_incr,loudness_direction_basis.loudness_decr,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
271,271,58.0,2.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89.66666412353516,0.2846560776233673,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.2846560776233673,1.6666666666666665,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,74.0,58.0,16.0
272,272,74.0,2.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89.66666412353516,0.2846560776233673,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2846560776233673,1.6666666666666665,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,74.0,58.0,16.0
273,273,60.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,0.2857142984867096,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.2857142984867096,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,75.0,60.0,15.0
274,274,75.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,0.2857142984867096,0.5905511811023622,0.348750697501395,0.20595513631972145,0.2857142984867096,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,75.0,60.0,15.0
275,275,62.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.0,0.2888889014720917,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.2888889014720917,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,77.0,62.0,15.0
276,276,77.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.0,0.2888889014720917,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.2888889014720917,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,77.0,62.0,15.0
277,277,58.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92.0,0.29206350445747375,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.29206350445747375,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,74.0,58.0,16.0
278,278,74.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92.0,0.29206350445747375,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.29206350445747375,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,74.0,58.0,16.0
279,279,50.0,0.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0,0.29523810744285583,0.3937007874015748,0.15500031000062,0.06102374409473228,0.29523810744285583,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,70.0,50.0,20.0
280,280,70.0,0.0,1.0,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0,0.29523810744285583,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.29523810744285583,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,70.0,50.0,20.0
281,281,53.0,0.33333587646484375,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.33333587646484,0.29629629850387573,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.29629629850387573,0.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
282,282,58.0,0.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.66666412353516,0.29735448956489563,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.29735448956489563,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
283,283,50.0,1.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.0,0.2984127104282379,0.3937007874015748,0.15500031000062,0.06102374409473228,0.2984127104282379,1.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,82.0,50.0,32.0
284,284,82.0,1.0,1.0,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.0,0.2984127104282379,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.2984127104282379,1.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,82.0,50.0,32.0
285,285,53.0,1.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.33333587646484,0.2994709014892578,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.2994709014892578,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
286,286,58.0,1.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.66666412353516,0.3005290925502777,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.3005290925502777,1.5,0.5000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
287,287,50.0,2.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.0,0.30158731341362,0.3937007874015748,0.15500031000062,0.06102374409473228,0.30158731341362,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,82.0,50.0,32.0
288,288,82.0,2.0,1.0,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.0,0.30158731341362,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.30158731341362,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,82.0,50.0,32.0
289,289,53.0,2.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.33333587646484,0.3026455044746399,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.3026455044746399,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
290,290,58.0,2.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.66666412353516,0.3037036955356598,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.3037036955356598,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
291,291,51.0,0.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,0.3047619163990021,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.3047619163990021,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,81.0,51.0,30.0
292,292,79.0,0.0,1.0,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,0.3047619163990021,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.3047619163990021,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,81.0,51.0,30.0
293,293,81.0,0.0,0.0,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,96.0,0.3047619163990021,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.3047619163990021,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,81.0,51.0,30.0
294,294,55.0,0.33333587646484375,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.33333587646484,0.305820107460022,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.305820107460022,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
295,295,58.0,0.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.66666412353516,0.30687829852104187,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.30687829852104187,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
296,296,51.0,1.0,0.33333334,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97.0,0.30793651938438416,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.30793651938438416,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,77.0,51.0,26.0
297,297,77.0,1.0,0.5,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97.0,0.30793651938438416,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.30793651938438416,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,77.0,51.0,26.0
298,298,55.0,1.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97.33333587646484,0.30899471044540405,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.30899471044540405,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
299,299,75.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97.5,0.3095238208770752,0.5905511811023622,0.348750697501395,0.20595513631972145,0.3095238208770752,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
300,300,58.0,1.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97.66666412353516,0.31005290150642395,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.31005290150642395,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
301,301,51.0,2.0,0.33333334,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,98.0,0.31111112236976624,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.31111112236976624,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,74.0,51.0,23.0
302,302,74.0,2.0,0.5,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,98.0,0.31111112236976624,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.31111112236976624,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,74.0,51.0,23.0
303,303,55.0,2.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,98.33333587646484,0.31216931343078613,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.31216931343078613,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
304,304,72.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,98.5,0.3126984238624573,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.3126984238624573,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
305,305,60.0,2.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,98.66666412353516,0.31322750449180603,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.31322750449180603,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
306,306,53.0,0.0,0.33333334,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,0.3142857253551483,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.3142857253551483,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,70.0,53.0,17.0
307,307,70.0,0.0,2.0,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,0.3142857253551483,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.3142857253551483,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,70.0,53.0,17.0
308,308,58.0,0.33333587646484375,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.33333587646484,0.3153439164161682,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.3153439164161682,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
309,309,62.0,0.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.66666412353516,0.3164021074771881,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.3164021074771881,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
310,310,53.0,1.0,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.3174603283405304,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.3174603283405304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
311,311,58.0,1.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.33333587646484,0.3185185194015503,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.3185185194015503,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
312,312,62.0,1.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.66666412353516,0.3195767104625702,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.3195767104625702,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
313,313,53.0,2.0,0.33333334,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101.0,0.3206349313259125,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.3206349313259125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,72.0,53.0,19.0
314,314,72.0,2.0,0.5,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101.0,0.3206349313259125,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.3206349313259125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,72.0,53.0,19.0
315,315,60.0,2.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101.33333587646484,0.3216931223869324,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.3216931223869324,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
316,316,69.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101.5,0.3222222328186035,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.3222222328186035,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
317,317,63.0,2.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101.66666412353516,0.32275131344795227,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.32275131344795227,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
318,318,55.0,0.0,0.33333334,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,0.32380953431129456,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.32380953431129456,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,70.0,55.0,15.0
319,319,70.0,0.0,1.0,3,1.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,0.32380953431129456,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.32380953431129456,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,70.0,55.0,15.0
320,320,58.0,0.33333587646484375,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.33333587646484,0.32486772537231445,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.32486772537231445,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
321,321,62.0,0.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.66666412353516,0.32592591643333435,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.32592591643333435,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
322,322,53.0,1.0,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103.0,0.32698413729667664,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.32698413729667664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
323,323,58.0,1.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103.33333587646484,0.32804232835769653,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.32804232835769653,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
324,324,62.0,1.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103.66666412353516,0.32910051941871643,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.32910051941871643,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
325,325,51.0,2.0,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,104.0,0.3301587402820587,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.3301587402820587,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0
326,326,55.0,2.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,104.33333587646484,0.3312169313430786,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.3312169313430786,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
327,327,60.0,2.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,104.66666412353516,0.3322751224040985,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.3322751224040985,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
328,328,50.0,0.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,0.3333333432674408,0.3937007874015748,0.15500031000062,0.06102374409473228,0.3333333432674408,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,70.0,50.0,20.0
329,329,70.0,0.0,1.0,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,0.3333333432674408,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.3333333432674408,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,70.0,50.0,20.0
