,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.fp,loudness_direction_basis.f,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
376,376,64.0,0.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.0,0.24581006169319153,0.5039370078740157,0.25395250790501583,0.127976066975756,0.24581006169319153,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,64.0,17.0
377,377,81.0,0.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.0,0.24581006169319153,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.24581006169319153,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,64.0,17.0
378,378,69.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.25,0.2465083748102188,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.2465083748102188,0.375,1.625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,69.0,10.0
379,379,79.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.25,0.2465083748102188,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.2465083748102188,0.375,1.625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,69.0,10.0
380,380,64.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.5,0.2472067028284073,0.5039370078740157,0.25395250790501583,0.127976066975756,0.2472067028284073,0.75,1.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,64.0,17.0
381,381,81.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.5,0.2472067028284073,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.2472067028284073,0.75,1.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,64.0,17.0
382,382,69.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.75,0.24790503084659576,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.24790503084659576,1.125,0.875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,69.0,10.0
383,383,79.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.75,0.24790503084659576,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.24790503084659576,1.125,0.875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,69.0,10.0
384,384,61.0,1.0,0.25,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,0.24860335886478424,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.24860335886478424,1.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,61.0,15.0
385,385,76.0,1.0,1.0,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,0.24860335886478424,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.24860335886478424,1.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,61.0,15.0
386,386,69.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.25,0.24930167198181152,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.24930167198181152,0.625,0.375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
387,387,61.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.5,0.25,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.25,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
388,388,69.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.75,0.2506983280181885,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.2506983280181885,0.875,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
389,389,57.0,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,0.25139665603637695,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.25139665603637695,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
390,390,55.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.25,0.25209498405456543,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.25209498405456543,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
391,391,54.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.5,0.2527932822704315,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.2527932822704315,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0
392,392,52.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.75,0.25349161028862,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.25349161028862,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
393,393,50.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,0.25418993830680847,0.3937007874015748,0.15500031000062,0.06102374409473228,0.25418993830680847,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
394,394,74.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.5,0.2555865943431854,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2555865943431854,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
395,395,73.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.0,0.2569832503795624,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.2569832503795624,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
396,396,74.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.5,0.25837987661361694,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.25837987661361694,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
397,397,61.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,0.2597765326499939,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.2597765326499939,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,61.0,18.0
398,398,76.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,0.2597765326499939,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.2597765326499939,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,79.0,61.0,18.0
399,399,79.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,0.2597765326499939,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.2597765326499939,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,79.0,61.0,18.0
400,400,62.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.5,0.26117318868637085,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.26117318868637085,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,78.0,62.0,16.0
401,401,74.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.5,0.26117318868637085,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.26117318868637085,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,78.0,62.0,16.0
402,402,78.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.5,0.26117318868637085,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.26117318868637085,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,78.0,62.0,16.0
403,403,50.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,93.0,0.2625698447227478,0.3937007874015748,0.15500031000062,0.06102374409473228,0.2625698447227478,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
404,404,74.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,93.5,0.26396647095680237,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.26396647095680237,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
405,405,73.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,94.0,0.2653631269931793,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.2653631269931793,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
406,406,74.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,94.5,0.2667597830295563,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2667597830295563,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
407,407,61.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,95.0,0.2681564390659332,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.2681564390659332,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,83.0,61.0,22.0
408,408,79.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,95.0,0.2681564390659332,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.2681564390659332,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,83.0,61.0,22.0
409,409,83.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,95.0,0.2681564390659332,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.2681564390659332,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,83.0,61.0,22.0
410,410,62.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,95.5,0.2695530652999878,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.2695530652999878,2.5,2.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,62.0,19.0
411,411,78.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,95.5,0.2695530652999878,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.2695530652999878,2.5,2.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,62.0,19.0
412,412,81.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,95.5,0.2695530652999878,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.2695530652999878,2.5,2.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,62.0,19.0
413,413,50.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96.0,0.27094972133636475,0.3937007874015748,0.15500031000062,0.06102374409473228,0.27094972133636475,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
414,414,74.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96.5,0.2723463773727417,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2723463773727417,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
415,415,73.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97.0,0.27374300360679626,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.27374300360679626,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
416,416,74.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97.5,0.2751396596431732,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2751396596431732,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
417,417,68.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,98.0,0.27653631567955017,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.27653631567955017,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,86.0,68.0,18.0
418,418,83.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,98.0,0.27653631567955017,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.27653631567955017,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,86.0,68.0,18.0
419,419,86.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,98.0,0.27653631567955017,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.27653631567955017,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,86.0,68.0,18.0
420,420,69.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,98.5,0.2779329717159271,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.2779329717159271,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,85.0,69.0,16.0
421,421,81.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,98.5,0.2779329717159271,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.2779329717159271,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,85.0,69.0,16.0
422,422,85.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,98.5,0.2779329717159271,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.2779329717159271,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,85.0,69.0,16.0
423,423,66.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99.0,0.2793295979499817,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.2793295979499817,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,84.0,66.0,18.0
424,424,81.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99.0,0.2793295979499817,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.2793295979499817,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,84.0,66.0,18.0
425,425,84.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99.0,0.2793295979499817,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.2793295979499817,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,84.0,66.0,18.0
426,426,67.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99.5,0.28072625398635864,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.28072625398635864,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,83.0,67.0,16.0
427,427,79.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99.5,0.28072625398635864,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.28072625398635864,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,83.0,67.0,16.0
428,428,83.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99.5,0.28072625398635864,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.28072625398635864,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,83.0,67.0,16.0
429,429,62.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.2821229100227356,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.2821229100227356,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,80.0,62.0,18.0
430,430,77.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.2821229100227356,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.2821229100227356,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,80.0,62.0,18.0
431,431,80.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.2821229100227356,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.2821229100227356,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,80.0,62.0,18.0
432,432,61.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.5,0.28351956605911255,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.28351956605911255,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,61.0,20.0
433,433,76.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.5,0.28351956605911255,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.28351956605911255,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,61.0,20.0
434,434,81.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.5,0.28351956605911255,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.28351956605911255,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,61.0,20.0
435,435,60.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,101.0,0.2849161922931671,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.2849161922931671,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,78.0,60.0,18.0
436,436,75.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,101.0,0.2849161922931671,0.5905511811023622,0.348750697501395,0.20595513631972145,0.2849161922931671,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,78.0,60.0,18.0
437,437,78.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,101.0,0.2849161922931671,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.2849161922931671,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,78.0,60.0,18.0
