,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
486,486,72.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,170.25,0.27239999175071716,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.27239999175071716,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
487,487,53.0,2.5,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,170.5,0.2727999985218048,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.2727999985218048,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,53.0,16.0
488,488,69.0,2.5,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,170.5,0.2727999985218048,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.2727999985218048,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,53.0,16.0
489,489,72.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,170.75,0.27320000529289246,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.27320000529289246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
490,490,52.0,0.0,1.0,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,171.0,0.2736000120639801,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.2736000120639801,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,52.0,15.0
491,491,67.0,0.0,0.25,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,171.0,0.2736000120639801,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.2736000120639801,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,52.0,15.0
492,492,72.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,171.25,0.27399998903274536,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.27399998903274536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
493,493,71.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,171.5,0.274399995803833,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.274399995803833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
494,494,72.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,171.75,0.27480000257492065,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.27480000257492065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
495,495,74.0,1.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,172.0,0.2752000093460083,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2752000093460083,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
496,496,72.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,172.25,0.27559998631477356,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.27559998631477356,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
497,497,62.0,1.5,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,172.5,0.2759999930858612,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.2759999930858612,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,62.0,9.0
498,498,71.0,1.5,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,172.5,0.2759999930858612,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2759999930858612,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,62.0,9.0
499,499,72.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,172.75,0.27639999985694885,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.27639999985694885,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
500,500,60.0,2.0,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,173.0,0.2768000066280365,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.2768000066280365,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,60.0,22.0
501,501,82.0,2.0,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,173.0,0.2768000066280365,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.2768000066280365,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,60.0,22.0
502,502,72.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,173.25,0.27720001339912415,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.27720001339912415,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
503,503,52.0,2.5,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,173.5,0.2775999903678894,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.2775999903678894,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,52.0,30.0
504,504,82.0,2.5,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,173.5,0.2775999903678894,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.2775999903678894,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,52.0,30.0
505,505,72.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,173.75,0.27799999713897705,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.27799999713897705,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
506,506,53.0,0.0,1.0,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,174.0,0.2784000039100647,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.2784000039100647,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,53.0,28.0
507,507,81.0,0.0,0.25,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0,0.2784000039100647,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.2784000039100647,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,53.0,28.0
508,508,72.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,174.25,0.27880001068115234,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.27880001068115234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
509,509,71.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,174.5,0.2791999876499176,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2791999876499176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
510,510,72.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,174.75,0.27959999442100525,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.27959999442100525,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
511,511,74.0,1.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,175.0,0.2800000011920929,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2800000011920929,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
512,512,72.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,175.25,0.28040000796318054,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.28040000796318054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
513,513,57.0,1.5,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,175.5,0.2808000147342682,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.2808000147342682,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,57.0,14.0
514,514,71.0,1.5,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,175.5,0.2808000147342682,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2808000147342682,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,57.0,14.0
515,515,72.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,175.75,0.28119999170303345,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.28119999170303345,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
516,516,55.0,2.0,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,176.0,0.2815999984741211,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.2815999984741211,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,55.0,15.0
517,517,70.0,2.0,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,176.0,0.2815999984741211,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.2815999984741211,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,55.0,15.0
518,518,72.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,176.25,0.28200000524520874,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.28200000524520874,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
519,519,53.0,2.5,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,176.5,0.2824000120162964,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.2824000120162964,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,53.0,16.0
520,520,69.0,2.5,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,176.5,0.2824000120162964,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.2824000120162964,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,53.0,16.0
521,521,72.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,176.75,0.28279998898506165,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.28279998898506165,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
522,522,52.0,0.0,1.0,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,177.0,0.2831999957561493,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.2831999957561493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,52.0,15.0
523,523,67.0,0.0,0.25,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,177.0,0.2831999957561493,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.2831999957561493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,52.0,15.0
524,524,72.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,177.25,0.28360000252723694,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.28360000252723694,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
525,525,71.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,177.5,0.2840000092983246,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2840000092983246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
526,526,72.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,177.75,0.28439998626708984,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.28439998626708984,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
527,527,74.0,1.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,178.0,0.2847999930381775,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2847999930381775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
528,528,72.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,178.25,0.28519999980926514,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.28519999980926514,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
529,529,62.0,1.5,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,178.5,0.2856000065803528,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.2856000065803528,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,62.0,9.0
530,530,71.0,1.5,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,178.5,0.2856000065803528,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2856000065803528,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,62.0,9.0
531,531,72.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,178.75,0.28600001335144043,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.28600001335144043,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
532,532,60.0,2.0,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,179.0,0.2863999903202057,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.2863999903202057,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,60.0,22.0
533,533,82.0,2.0,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,179.0,0.2863999903202057,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.2863999903202057,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,60.0,22.0
534,534,72.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,179.25,0.28679999709129333,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.28679999709129333,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
535,535,52.0,2.5,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,179.5,0.287200003862381,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.287200003862381,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,52.0,30.0
536,536,82.0,2.5,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,179.5,0.287200003862381,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.287200003862381,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,52.0,30.0
537,537,72.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,179.75,0.28760001063346863,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.28760001063346863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
538,538,53.0,0.0,1.0,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,180.0,0.2879999876022339,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.2879999876022339,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,53.0,28.0
539,539,81.0,0.0,0.25,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,180.0,0.2879999876022339,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.2879999876022339,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,53.0,28.0
540,540,72.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,180.25,0.28839999437332153,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.28839999437332153,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
541,541,71.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,180.5,0.2888000011444092,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2888000011444092,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
542,542,72.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,180.75,0.2892000079154968,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.2892000079154968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
543,543,74.0,1.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,181.0,0.2896000146865845,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2896000146865845,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
544,544,72.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,181.25,0.28999999165534973,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.28999999165534973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
545,545,60.0,1.5,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,181.5,0.2903999984264374,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.2903999984264374,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,60.0,11.0
546,546,71.0,1.5,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,181.5,0.2903999984264374,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2903999984264374,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,60.0,11.0
547,547,72.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,181.75,0.290800005197525,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.290800005197525,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
548,548,57.0,2.0,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,182.0,0.29120001196861267,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.29120001196861267,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,57.0,18.0
549,549,75.0,2.0,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,182.0,0.29120001196861267,0.5905511811023622,0.348750697501395,0.20595513631972145,0.29120001196861267,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,57.0,18.0
