,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.pp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.andante,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
382,382,79.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.25,0.18199999630451202,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.18199999630451202,0.8571428571428571,0.1428571428571429,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
383,383,60.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.5,0.18266665935516357,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.18266665935516357,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,60.0,4.0
384,384,64.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.5,0.18266665935516357,0.5039370078740157,0.25395250790501583,0.127976066975756,0.18266665935516357,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,60.0,4.0
385,385,76.0,0.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.75,0.18333333730697632,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.18333333730697632,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
386,386,74.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.875,0.1836666613817215,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.1836666613817215,0.1,0.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
387,387,77.0,1.0,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.0,0.18400000035762787,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.18400000035762787,0.2,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
388,388,76.0,1.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.125,0.18433333933353424,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.18433333933353424,0.3,0.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
389,389,79.0,1.25,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.25,0.18466666340827942,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.18466666340827942,0.4,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
390,390,77.0,1.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.375,0.1850000023841858,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.1850000023841858,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
391,391,81.0,1.5,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.5,0.18533332645893097,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.18533332645893097,0.6,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
392,392,79.0,1.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.625,0.18566666543483734,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.18566666543483734,0.7,0.30000000000000004,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
393,393,82.0,1.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.75,0.1860000044107437,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.1860000044107437,0.8,0.19999999999999996,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
394,394,81.0,1.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.875,0.1863333284854889,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.1863333284854889,0.9,0.09999999999999998,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
395,395,84.0,0.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,0.18666666746139526,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.18666666746139526,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
396,396,82.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.25,0.18733333051204681,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.18733333051204681,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
397,397,60.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.5,0.18799999356269836,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.18799999356269836,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,67.0,60.0,7.0
398,398,64.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.5,0.18799999356269836,0.5039370078740157,0.25395250790501583,0.127976066975756,0.18799999356269836,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,67.0,60.0,7.0
399,399,67.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.5,0.18799999356269836,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.18799999356269836,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,67.0,60.0,7.0
400,400,79.0,0.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.75,0.1886666715145111,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.1886666715145111,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
401,401,78.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.875,0.1889999955892563,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.1889999955892563,0.07142857142857142,0.9285714285714286,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
402,402,81.0,1.0,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.0,0.18933333456516266,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.18933333456516266,0.14285714285714285,0.8571428571428572,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
403,403,79.0,1.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.125,0.18966667354106903,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.18966667354106903,0.21428571428571427,0.7857142857142857,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
404,404,82.0,1.25,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.25,0.1899999976158142,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.1899999976158142,0.2857142857142857,0.7142857142857143,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
405,405,81.0,1.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.375,0.19033333659172058,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.19033333659172058,0.3571428571428571,0.6428571428571429,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
406,406,84.0,1.5,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.5,0.19066666066646576,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.19066666066646576,0.42857142857142855,0.5714285714285714,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
407,407,82.0,1.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.625,0.19099999964237213,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.19099999964237213,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
408,408,86.0,1.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.75,0.1913333386182785,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.1913333386182785,0.5714285714285714,0.4285714285714286,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
409,409,84.0,1.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.875,0.19166666269302368,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.19166666269302368,0.6428571428571428,0.3571428571428572,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
410,410,87.0,0.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,0.19200000166893005,0.6850393700787402,0.4692789385578771,0.32147454846090795,0.19200000166893005,0.7142857142857142,0.2857142857142858,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,0.0
411,411,86.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.25,0.1926666647195816,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.1926666647195816,0.8571428571428571,1.1428571428571428,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
412,412,85.0,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.5,0.19333332777023315,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.19333332777023315,1.1428571428571428,0.8571428571428572,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
413,413,84.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.75,0.1940000057220459,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.1940000057220459,0.2857142857142857,0.7142857142857143,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
414,414,83.0,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.0,0.19466666877269745,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.19466666877269745,0.42857142857142855,0.5714285714285714,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
415,415,82.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.25,0.195333331823349,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.195333331823349,0.5714285714285714,0.4285714285714286,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
416,416,81.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.5,0.19599999487400055,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.19599999487400055,0.7142857142857142,0.2857142857142858,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
417,417,80.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.75,0.1966666728258133,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.1966666728258133,0.8571428571428571,0.1428571428571429,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
418,418,60.0,0.0,2.0,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,0.19733333587646484,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.19733333587646484,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,79.0,60.0,19.0
419,419,64.0,0.0,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,0.19733333587646484,0.5039370078740157,0.25395250790501583,0.127976066975756,0.19733333587646484,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,79.0,60.0,19.0
420,420,67.0,0.0,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,0.19733333587646484,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.19733333587646484,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,79.0,60.0,19.0
421,421,70.0,0.0,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,0.19733333587646484,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.19733333587646484,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,79.0,60.0,19.0
422,422,79.0,0.0,0.25,2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,0.19733333587646484,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.19733333587646484,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,79.0,60.0,19.0
423,423,81.0,0.25,0.083333336,2,0.0,0.0833333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.25,0.1979999989271164,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.1979999989271164,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
424,424,79.0,0.33333587646484375,0.083333336,2,0.0,0.0833333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.33333587646484,0.19822223484516144,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.19822223484516144,0.16666666666666666,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
425,425,78.0,0.41666412353515625,0.083333336,2,0.0,0.08333333333334281,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.41666412353516,0.1984444409608841,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.1984444409608841,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
426,426,79.0,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.5,0.19866666197776794,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.19866666197776794,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
427,427,81.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.75,0.1993333399295807,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.1993333399295807,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
428,428,84.0,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,0.20000000298023224,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.20000000298023224,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
429,429,82.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.25,0.2006666660308838,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.2006666660308838,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
430,430,79.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.5,0.20133332908153534,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.20133332908153534,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
431,431,76.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.75,0.20200000703334808,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.20200000703334808,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
432,432,69.0,0.0,0.5,2,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.0,0.20266667008399963,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.20266667008399963,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,69.0,8.0
433,433,77.0,0.0,0.75,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.0,0.20266667008399963,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.20266667008399963,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,69.0,8.0
434,434,72.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.5,0.20399999618530273,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.20399999618530273,0.625,1.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
435,435,79.0,0.75,0.0625,2,0.0,0.0625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.75,0.20466665923595428,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.20466665923595428,0.9375,1.0625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
436,436,77.0,0.8125,0.0625,2,0.0,0.0625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.8125,0.20483332872390747,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.20483332872390747,1.015625,0.984375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
437,437,76.0,0.875,0.0625,2,0.0,0.0625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.875,0.20499999821186066,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.20499999821186066,1.09375,0.90625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
438,438,77.0,0.9375,0.0625,2,0.0,0.0625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.9375,0.20516666769981384,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.20516666769981384,1.171875,0.828125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
439,439,65.0,1.0,0.5,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77.0,0.20533333718776703,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.20533333718776703,1.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,65.0,16.0
440,440,81.0,1.0,1.0,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77.0,0.20533333718776703,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.20533333718776703,1.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,65.0,16.0
441,441,72.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77.5,0.20666666328907013,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.20666666328907013,0.375,0.625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
