,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.loudness_incr,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
543,543,71.0,2.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,106.5,0.21047431230545044,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.21047431230545044,0.2,0.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,68.0,8.0
544,544,76.0,2.5,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,106.5,0.21047431230545044,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.21047431230545044,0.2,0.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,76.0,68.0,8.0
545,545,75.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,106.75,0.21096837520599365,0.5905511811023622,0.348750697501395,0.20595513631972145,0.21096837520599365,0.4,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
546,546,68.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,107.0,0.21146245300769806,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.21146245300769806,0.6000000000000001,0.3999999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,76.0,68.0,8.0
547,547,71.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,107.0,0.21146245300769806,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.21146245300769806,0.6000000000000001,0.3999999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,68.0,8.0
548,548,76.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,107.0,0.21146245300769806,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.21146245300769806,0.6000000000000001,0.3999999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,76.0,68.0,8.0
549,549,68.0,3.5,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,107.5,0.21245059370994568,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.21245059370994568,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,76.0,68.0,8.0
550,550,71.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,107.5,0.21245059370994568,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.21245059370994568,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,68.0,8.0
551,551,76.0,3.5,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,107.5,0.21245059370994568,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.21245059370994568,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,76.0,68.0,8.0
552,552,66.0,0.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0,0.2134387344121933,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.2134387344121933,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,66.0,3.0
553,553,69.0,0.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0,0.2134387344121933,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.2134387344121933,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,66.0,3.0
554,554,66.0,0.5,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.5,0.21442687511444092,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.21442687511444092,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,73.0,66.0,7.0
555,555,69.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.5,0.21442687511444092,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.21442687511444092,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,73.0,66.0,7.0
556,556,73.0,0.5,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.5,0.21442687511444092,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.21442687511444092,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,73.0,66.0,7.0
557,557,66.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,109.0,0.21541501581668854,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.21541501581668854,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,66.0,3.0
558,558,69.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,109.0,0.21541501581668854,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.21541501581668854,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,66.0,3.0
559,559,66.0,1.5,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,109.5,0.21640315651893616,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.21640315651893616,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,66.0,8.0
560,560,69.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,109.5,0.21640315651893616,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.21640315651893616,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,66.0,8.0
561,561,74.0,1.5,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,109.5,0.21640315651893616,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.21640315651893616,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,66.0,8.0
562,562,64.0,2.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,110.0,0.21739129722118378,0.5039370078740157,0.25395250790501583,0.127976066975756,0.21739129722118378,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,68.0,64.0,4.0
563,563,68.0,2.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,110.0,0.21739129722118378,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.21739129722118378,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,68.0,64.0,4.0
564,564,64.0,2.5,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,110.5,0.2183794528245926,0.5039370078740157,0.25395250790501583,0.127976066975756,0.2183794528245926,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,64.0,8.0
565,565,68.0,2.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,110.5,0.2183794528245926,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.2183794528245926,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,64.0,8.0
566,566,72.0,2.5,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,110.5,0.2183794528245926,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.2183794528245926,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,64.0,8.0
567,567,64.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,111.0,0.2193675935268402,0.5039370078740157,0.25395250790501583,0.127976066975756,0.2193675935268402,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,68.0,64.0,4.0
568,568,68.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,111.0,0.2193675935268402,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.2193675935268402,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,68.0,64.0,4.0
569,569,64.0,3.5,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,111.5,0.22035573422908783,0.5039370078740157,0.25395250790501583,0.127976066975756,0.22035573422908783,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,73.0,64.0,9.0
570,570,68.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,111.5,0.22035573422908783,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.22035573422908783,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,73.0,64.0,9.0
571,571,73.0,3.5,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,111.5,0.22035573422908783,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.22035573422908783,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,73.0,64.0,9.0
572,572,62.0,0.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112.0,0.22134387493133545,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.22134387493133545,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,66.0,62.0,4.0
573,573,66.0,0.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112.0,0.22134387493133545,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.22134387493133545,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,66.0,62.0,4.0
574,574,62.0,0.5,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112.5,0.22233201563358307,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.22233201563358307,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,62.0,8.0
575,575,66.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112.5,0.22233201563358307,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.22233201563358307,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,70.0,62.0,8.0
576,576,70.0,0.5,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112.5,0.22233201563358307,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.22233201563358307,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,62.0,8.0
577,577,62.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,113.0,0.2233201563358307,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.2233201563358307,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,66.0,62.0,4.0
578,578,66.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,113.0,0.2233201563358307,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.2233201563358307,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,66.0,62.0,4.0
579,579,62.0,1.5,0.5,4,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,113.5,0.2243082970380783,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.2243082970380783,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,71.0,62.0,9.0
580,580,66.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,113.5,0.2243082970380783,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.2243082970380783,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,71.0,62.0,9.0
581,581,71.0,1.5,0.75,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,113.5,0.2243082970380783,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2243082970380783,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,71.0,62.0,9.0
582,582,61.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114.0,0.22529643774032593,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.22529643774032593,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,61.0,3.0
583,583,64.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114.0,0.22529643774032593,0.5039370078740157,0.25395250790501583,0.127976066975756,0.22529643774032593,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,61.0,3.0
584,584,68.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114.25,0.22579051554203033,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.22579051554203033,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
585,585,71.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114.5,0.22628457844257355,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.22628457844257355,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
586,586,69.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114.75,0.22677865624427795,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.22677865624427795,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
587,587,76.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115.0,0.22727273404598236,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.22727273404598236,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,76.0,2.0
588,588,78.0,3.0,0.0,4,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,115.0,0.22727273404598236,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.22727273404598236,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,76.0,2.0
589,589,74.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115.5,0.22826087474822998,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.22826087474822998,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
590,590,73.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115.75,0.2287549376487732,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.2287549376487732,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
591,591,50.0,0.0,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,116.0,0.2292490154504776,0.3937007874015748,0.15500031000062,0.06102374409473228,0.2292490154504776,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,71.0,50.0,21.0
592,592,62.0,0.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,116.0,0.2292490154504776,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.2292490154504776,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,71.0,50.0,21.0
593,593,71.0,0.0,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,116.0,0.2292490154504776,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2292490154504776,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,71.0,50.0,21.0
594,594,81.0,0.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,116.25,0.2297430783510208,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.2297430783510208,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
595,595,49.0,0.5,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,116.5,0.23023715615272522,0.3858267716535433,0.14886229772459544,0.05743505975200927,0.23023715615272522,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,49.0,21.0
596,596,61.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,116.5,0.23023715615272522,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.23023715615272522,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,70.0,49.0,21.0
597,597,70.0,0.5,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,116.5,0.23023715615272522,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.23023715615272522,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,49.0,21.0
598,598,81.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,116.75,0.23073121905326843,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.23073121905326843,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
599,599,50.0,1.0,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,117.0,0.23122529685497284,0.3937007874015748,0.15500031000062,0.06102374409473228,0.23122529685497284,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,71.0,50.0,21.0
600,600,62.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,117.0,0.23122529685497284,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.23122529685497284,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,71.0,50.0,21.0
601,601,71.0,1.0,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,117.0,0.23122529685497284,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.23122529685497284,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,71.0,50.0,21.0
602,602,81.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,117.25,0.23171937465667725,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.23171937465667725,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
603,603,49.0,1.5,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,117.5,0.23221343755722046,0.3858267716535433,0.14886229772459544,0.05743505975200927,0.23221343755722046,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,49.0,21.0
