,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.loudness_incr,loudness_direction_basis.fp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,tempo_direction_basis.agitato,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
462,462,58.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,191.0,0.2010471224784851,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.2010471224784851,0.2,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
463,463,57.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,191.5,0.20157067477703094,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.20157067477703094,0.4,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
464,464,58.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,192.0,0.20209424197673798,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.20209424197673798,0.6,0.4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
465,465,34.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,193.0,0.20314136147499084,0.2677165354330709,0.07167214334428669,0.019187817903194862,0.20314136147499084,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0
466,466,45.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,193.5,0.20366492867469788,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.20366492867469788,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0
467,467,46.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,194.0,0.2041884809732437,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.2041884809732437,0.16666666666666666,0.8333333333333334,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0
468,468,45.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,194.5,0.20471204817295074,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.20471204817295074,0.3333333333333333,0.6666666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0
469,469,46.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,195.0,0.20523560047149658,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.20523560047149658,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0
470,470,47.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,195.5,0.2057591676712036,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.2057591676712036,0.6666666666666666,0.33333333333333337,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0
471,471,48.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,196.0,0.20628271996974945,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.20628271996974945,0.8333333333333333,0.16666666666666674,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0
472,472,46.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,196.5,0.20680628716945648,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.20680628716945648,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0
473,473,44.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,197.0,0.20732983946800232,0.3464566929133858,0.12003224006448013,0.0415859729357254,0.20732983946800232,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0
474,474,43.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,197.5,0.20785340666770935,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.20785340666770935,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0
475,475,41.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,198.0,0.2083769589662552,0.3228346456692913,0.10422220844441689,0.03364653973402435,0.2083769589662552,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0
476,476,39.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,198.5,0.20890052616596222,0.30708661417322836,0.09430218860437721,0.028958939807643396,0.20890052616596222,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0
477,477,38.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,199.0,0.20942407846450806,0.2992125984251969,0.08952817905635811,0.0267879590877292,0.20942407846450806,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0
478,478,36.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,199.5,0.2099476456642151,0.28346456692913385,0.08035216070432141,0.022776990435870635,0.2099476456642151,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0
479,479,34.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,200.0,0.21047119796276093,0.2677165354330709,0.07167214334428669,0.019187817903194862,0.21047119796276093,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0
480,480,32.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,200.5,0.21099476516246796,0.25196850393700787,0.06348812697625396,0.0159970083719695,0.21099476516246796,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0
481,481,31.0,0.0,3.0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,201.0,0.2115183174610138,0.2440944881889764,0.05958211916423833,0.014543666882609356,0.2115183174610138,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0
482,482,43.0,0.0,3.0,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,204.0,0.2146596908569336,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.2146596908569336,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,87.0,43.0,44.0
483,483,75.0,0.0,4.0,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,204.0,0.2146596908569336,0.5905511811023622,0.348750697501395,0.20595513631972145,0.2146596908569336,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,87.0,43.0,44.0
484,484,87.0,0.0,4.0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,204.0,0.2146596908569336,0.6850393700787402,0.4692789385578771,0.32147454846090795,0.2146596908569336,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,87.0,43.0,44.0
485,485,44.0,0.0,3.0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,207.0,0.2178010493516922,0.3464566929133858,0.12003224006448013,0.0415859729357254,0.2178010493516922,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0
486,486,71.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,208.0,0.21884816884994507,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.21884816884994507,0.3333333333333333,0.6666666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,71.0,12.0
487,487,83.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,208.0,0.21884816884994507,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.21884816884994507,0.3333333333333333,0.6666666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0,71.0,12.0
488,488,72.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,209.0,0.21989528834819794,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.21989528834819794,0.6666666666666666,0.33333333333333337,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,72.0,12.0
489,489,84.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,209.0,0.21989528834819794,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.21989528834819794,0.6666666666666666,0.33333333333333337,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,72.0,12.0
490,490,56.0,0.0,3.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,210.0,0.2209424078464508,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.2209424078464508,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,76.0,56.0,20.0
491,491,60.0,0.0,3.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,210.0,0.2209424078464508,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.2209424078464508,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,76.0,56.0,20.0
492,492,64.0,0.0,1.0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,210.0,0.2209424078464508,0.5039370078740157,0.25395250790501583,0.127976066975756,0.2209424078464508,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,76.0,56.0,20.0
493,493,76.0,0.0,1.0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,210.0,0.2209424078464508,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.2209424078464508,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,76.0,56.0,20.0
494,494,65.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,211.0,0.22198952734470367,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.22198952734470367,0.3333333333333333,0.6666666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,65.0,12.0
495,495,77.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,211.0,0.22198952734470367,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.22198952734470367,0.3333333333333333,0.6666666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,65.0,12.0
496,496,68.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,212.0,0.22303664684295654,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.22303664684295654,0.6666666666666666,0.33333333333333337,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,80.0,68.0,12.0
497,497,80.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,212.0,0.22303664684295654,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.22303664684295654,0.6666666666666666,0.33333333333333337,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,80.0,68.0,12.0
498,498,75.0,0.0,5.0,3,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,213.0,0.2240837663412094,0.5905511811023622,0.348750697501395,0.20595513631972145,0.2240837663412094,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
499,499,57.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,215.0,0.22617800533771515,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.22617800533771515,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,66.0,57.0,9.0
500,500,66.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,215.0,0.22617800533771515,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.22617800533771515,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,66.0,57.0,9.0
501,501,58.0,0.0,3.0,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,216.0,0.22722512483596802,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.22722512483596802,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,58.0,9.0
502,502,67.0,0.0,2.0,3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,216.0,0.22722512483596802,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.22722512483596802,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,58.0,9.0
503,503,68.0,2.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,218.0,0.22931937873363495,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.22931937873363495,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,68.0,11.0
504,504,74.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,218.0,0.22931937873363495,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.22931937873363495,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,79.0,68.0,11.0
505,505,79.0,2.0,0.5,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,218.0,0.22931937873363495,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.22931937873363495,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,79.0,68.0,11.0
506,506,77.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,218.5,0.2298429310321808,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.2298429310321808,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
507,507,51.0,0.0,0.5,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,219.0,0.23036649823188782,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.23036649823188782,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,51.0,24.0
508,508,75.0,0.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,219.0,0.23036649823188782,0.5905511811023622,0.348750697501395,0.20595513631972145,0.23036649823188782,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,51.0,24.0
509,509,58.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,219.5,0.23089005053043365,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.23089005053043365,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
510,510,55.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,220.0,0.23141361773014069,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.23141361773014069,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
511,511,58.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,220.5,0.23193717002868652,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.23193717002868652,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,58.0,17.0
512,512,75.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,220.5,0.23193717002868652,0.5905511811023622,0.348750697501395,0.20595513631972145,0.23193717002868652,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,58.0,17.0
513,513,51.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,221.0,0.23246073722839355,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.23246073722839355,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,51.0,23.0
514,514,74.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,221.0,0.23246073722839355,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.23246073722839355,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,51.0,23.0
515,515,58.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,221.5,0.2329842895269394,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.2329842895269394,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,58.0,17.0
516,516,75.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,221.5,0.2329842895269394,0.5905511811023622,0.348750697501395,0.20595513631972145,0.2329842895269394,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,58.0,17.0
517,517,50.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,222.0,0.23350785672664642,0.3937007874015748,0.15500031000062,0.06102374409473228,0.23350785672664642,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,50.0,26.0
518,518,76.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,222.0,0.23350785672664642,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.23350785672664642,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,50.0,26.0
519,519,58.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,222.5,0.23403140902519226,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.23403140902519226,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,58.0,19.0
520,520,77.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,222.5,0.23403140902519226,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.23403140902519226,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,58.0,19.0
